ID beacon'a;Moc rozgÅ‚aszania;RSSI;Dystans;Czas;ID urzÄ…dzenia;Poziom baterii;;;;;Dystans;Przed odsianiem;Po odsianiu;Dystans;Odrzuconych;Wszystkich;Odrzuconych [%];Œr. RSSI;Œr. RSSI po odsianiu
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:48:06;GT-I9515 - 1a88bbcf523c933c;39;;;;;0,3;-55;-55;0,3;7;139;5,04;-54,95;-55,00
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:48:07;GT-I9515 - 1a88bbcf523c933c;39;;;;;0,3;-55;-55;0,5;6;37;16,22;-60,08;-60,00
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:48:21;GT-I9515 - 1a88bbcf523c933c;38;;;;;0,3;-55;-55;0,75;8;26;30,77;-63,62;-64,00
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:48:22;GT-I9515 - 1a88bbcf523c933c;38;;;;;0,3;-55;-55;1;1;37;2,70;-62,27;-62,31
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:48:23;GT-I9515 - 1a88bbcf523c933c;38;;;;;0,3;-55;-55;1,5;8;38;21,05;-63,24;-63,00
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:48:23;GT-I9515 - 1a88bbcf523c933c;38;;;;;0,3;-55;-55;2;7;36;19,44;-66,14;-66,00
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:48:37;GT-I9515 - 1a88bbcf523c933c;38;;;;;0,3;-55;-55;2,5;1;38;2,63;-72,42;-72,49
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:48:38;GT-I9515 - 1a88bbcf523c933c;38;;;;;0,3;-55;-55;3;19;47;40,43;-80,53;-79,50
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:48:39;GT-I9515 - 1a88bbcf523c933c;38;;;;;0,3;-55;-55;3,5;5;32;15,63;-72,84;-73,19
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:48:54;GT-I9515 - 1a88bbcf523c933c;38;;;;;0,3;-55;-55;4;7;36;19,44;-79,22;-80,07
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:48:54;GT-I9515 - 1a88bbcf523c933c;38;;;;;0,3;-55;-55;4,5;2;35;5,71;-69,29;-69,15
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:49:09;GT-I9515 - 1a88bbcf523c933c;38;;;;;0,3;-55;-55;5;0;31;0,00;-70,26;-70,26
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:49:10;GT-I9515 - 1a88bbcf523c933c;38;;;;;0,3;-55;-55;5,5;0;38;0,00;-72,97;-72,97
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:49:10;GT-I9515 - 1a88bbcf523c933c;38;;;;;0,3;-55;-55;6;1;41;2,44;-81,10;-80,55
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:49:11;GT-I9515 - 1a88bbcf523c933c;38;;;;;0,3;-55;-55;6,5;3;29;10,34;-79,66;-79,15
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:49:26;GT-I9515 - 1a88bbcf523c933c;38;;;;;0,3;-55;-55;7;12;44;27,27;-70,91;-69,97
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:49:27;GT-I9515 - 1a88bbcf523c933c;38;;;;;0,3;-55;-55;7,5;4;116;3,45;-81,73;-81,40
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:49:42;GT-I9515 - 1a88bbcf523c933c;38;;;;;0,3;-55;-55;8;10;136;7,35;-87,57;-88,06
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:49:42;GT-I9515 - 1a88bbcf523c933c;38;;;;;0,3;-55;-55;8,5;12;69;17,39;-77,16;-76,49
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:49:43;GT-I9515 - 1a88bbcf523c933c;38;;;;;0,3;-55;-55;9;1;59;1,69;-77,54;-77,40
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:49:58;GT-I9515 - 1a88bbcf523c933c;38;;;;;0,3;-55;-55;9,5;1;87;1,15;-76,13;-76,10
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:50:14;GT-I9515 - 1a88bbcf523c933c;38;;;;;0,3;-55;-55;10;0;70;0,00;-74,46;-74,46
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:50:15;GT-I9515 - 1a88bbcf523c933c;38;;;;;0,3;-55;-55;10,5;14;92;15,22;-82,93;-82,77
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:50:15;GT-I9515 - 1a88bbcf523c933c;38;;;;;0,3;-55;-55;11;2;63;3,17;-80,08;-80,15
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:50:46;GT-I9515 - 1a88bbcf523c933c;37;;;;;0,3;-55;-55;11,5;9;69;13,04;-77,32;-76,78
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:50:47;GT-I9515 - 1a88bbcf523c933c;37;;;;;0,3;-55;-55;12;5;82;6,10;-75,63;-75,62
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:51:02;GT-I9515 - 1a88bbcf523c933c;37;;;;;0,3;-55;-55;12,5;3;76;3,95;-79,74;-79,90
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:51:18;GT-I9515 - 1a88bbcf523c933c;37;;;;;0,3;-55;-55;13;5;38;13,16;-77,50;-77,52
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:51:18;GT-I9515 - 1a88bbcf523c933c;37;;;;;0,3;-55;-55;13,5;7;51;13,73;-77,39;-77,57
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:51:19;GT-I9515 - 1a88bbcf523c933c;37;;;;;0,3;-55;-55;14;5;74;6,76;-76,27;-76,36
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:51:34;GT-I9515 - 1a88bbcf523c933c;37;;;;;0,3;-55;-55;14,5;7;61;11,48;-84,16;-84,35
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:51:49;GT-I9515 - 1a88bbcf523c933c;37;;;;;0,3;-55;-55;15;0;42;0,00;-75,98;-75,98
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:52:07;GT-I9515 - 1a88bbcf523c933c;37;;;;;0,3;-55;-55;Odsianych ³¹cznie;172;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:52:22;GT-I9515 - 1a88bbcf523c933c;36;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:52:22;GT-I9515 - 1a88bbcf523c933c;36;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:52:37;GT-I9515 - 1a88bbcf523c933c;36;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:52:38;GT-I9515 - 1a88bbcf523c933c;36;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:52:38;GT-I9515 - 1a88bbcf523c933c;36;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:52:39;GT-I9515 - 1a88bbcf523c933c;36;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:52:54;GT-I9515 - 1a88bbcf523c933c;36;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:52:54;GT-I9515 - 1a88bbcf523c933c;36;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:53:10;GT-I9515 - 1a88bbcf523c933c;36;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:53:11;GT-I9515 - 1a88bbcf523c933c;36;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:53:27;GT-I9515 - 1a88bbcf523c933c;36;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:53:27;GT-I9515 - 1a88bbcf523c933c;36;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:53:41;GT-I9515 - 1a88bbcf523c933c;36;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:53:57;GT-I9515 - 1a88bbcf523c933c;36;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:53:58;GT-I9515 - 1a88bbcf523c933c;36;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:53:58;GT-I9515 - 1a88bbcf523c933c;36;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:54:15;GT-I9515 - 1a88bbcf523c933c;36;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:54:30;GT-I9515 - 1a88bbcf523c933c;36;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:54:30;GT-I9515 - 1a88bbcf523c933c;36;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:54:30;GT-I9515 - 1a88bbcf523c933c;36;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:54:31;GT-I9515 - 1a88bbcf523c933c;36;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:54:46;GT-I9515 - 1a88bbcf523c933c;36;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:55:02;GT-I9515 - 1a88bbcf523c933c;35;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:55:03;GT-I9515 - 1a88bbcf523c933c;35;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:55:17;GT-I9515 - 1a88bbcf523c933c;35;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:55:18;GT-I9515 - 1a88bbcf523c933c;35;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:55:19;GT-I9515 - 1a88bbcf523c933c;35;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:55:33;GT-I9515 - 1a88bbcf523c933c;35;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:55:34;GT-I9515 - 1a88bbcf523c933c;35;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:55:34;GT-I9515 - 1a88bbcf523c933c;35;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:55:34;GT-I9515 - 1a88bbcf523c933c;35;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:55:35;GT-I9515 - 1a88bbcf523c933c;35;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:55:50;GT-I9515 - 1a88bbcf523c933c;35;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:55:51;GT-I9515 - 1a88bbcf523c933c;35;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:56:05;GT-I9515 - 1a88bbcf523c933c;35;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:56:07;GT-I9515 - 1a88bbcf523c933c;35;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:56:22;GT-I9515 - 1a88bbcf523c933c;35;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:56:23;GT-I9515 - 1a88bbcf523c933c;35;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:56:38;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:56:38;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:56:39;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:56:54;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:56:54;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:56:55;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:57:10;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:57:10;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:57:11;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:57:42;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-54;0,3;03-12-2015 14:57:43;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-54;;;;;;;
F4:1C:50:21:23:FD;0;-54;0,3;03-12-2015 14:57:43;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-54;;;;;;;
F4:1C:50:21:23:FD;0;-54;0,3;03-12-2015 14:57:58;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-54;;;;;;;
F4:1C:50:21:23:FD;0;-54;0,3;03-12-2015 14:57:58;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-54;;;;;;;
F4:1C:50:21:23:FD;0;-54;0,3;03-12-2015 14:57:59;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-54;;;;;;;
F4:1C:50:21:23:FD;0;-54;0,3;03-12-2015 14:58:14;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-54;;;;;;;
F4:1C:50:21:23:FD;0;-54;0,3;03-12-2015 14:58:15;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-54;;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:58:30;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:58:30;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:58:31;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:58:46;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:58:47;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:58:48;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:59:01;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:59:02;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:59:03;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:59:03;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:59:17;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:59:18;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:59:34;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:59:34;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:59:34;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:59:50;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:59:51;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 14:59:51;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 15:00:07;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 15:00:07;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 15:00:22;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 15:00:23;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 15:00:38;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 15:00:38;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 15:00:38;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 15:00:54;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 15:00:55;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 15:01:10;GT-I9515 - 1a88bbcf523c933c;33;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 15:01:11;GT-I9515 - 1a88bbcf523c933c;33;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 15:01:26;GT-I9515 - 1a88bbcf523c933c;33;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 15:01:27;GT-I9515 - 1a88bbcf523c933c;33;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 15:01:43;GT-I9515 - 1a88bbcf523c933c;33;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 15:01:58;GT-I9515 - 1a88bbcf523c933c;33;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 15:01:59;GT-I9515 - 1a88bbcf523c933c;33;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 15:02:13;GT-I9515 - 1a88bbcf523c933c;33;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 15:02:14;GT-I9515 - 1a88bbcf523c933c;33;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 15:02:14;GT-I9515 - 1a88bbcf523c933c;33;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 15:02:15;GT-I9515 - 1a88bbcf523c933c;33;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 15:02:30;GT-I9515 - 1a88bbcf523c933c;33;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 15:02:31;GT-I9515 - 1a88bbcf523c933c;33;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 15:02:46;GT-I9515 - 1a88bbcf523c933c;33;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 15:02:46;GT-I9515 - 1a88bbcf523c933c;33;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 15:02:47;GT-I9515 - 1a88bbcf523c933c;33;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 15:03:01;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 15:03:02;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 15:03:02;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 15:03:03;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 15:03:18;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 15:03:19;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 15:03:34;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-55;0,3;03-12-2015 15:03:35;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,3;-55;-55;;;;;;
F4:1C:50:21:23:FD;0;-61;0,5;03-12-2015 15:04:21;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-61;;;;;;;
F4:1C:50:21:23:FD;0;-60;0,5;03-12-2015 15:04:22;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-60;-60;;;;;;
F4:1C:50:21:23:FD;0;-60;0,5;03-12-2015 15:04:23;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-60;-60;;;;;;
F4:1C:50:21:23:FD;0;-60;0,5;03-12-2015 15:04:23;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-60;-60;;;;;;
F4:1C:50:21:23:FD;0;-61;0,5;03-12-2015 15:04:37;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-61;;;;;;;
F4:1C:50:21:23:FD;0;-61;0,5;03-12-2015 15:04:38;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-61;;;;;;;
F4:1C:50:21:23:FD;0;-61;0,5;03-12-2015 15:04:39;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-61;;;;;;;
F4:1C:50:21:23:FD;0;-60;0,5;03-12-2015 15:04:53;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-60;-60;;;;;;
F4:1C:50:21:23:FD;0;-60;0,5;03-12-2015 15:04:54;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-60;-60;;;;;;
F4:1C:50:21:23:FD;0;-60;0,5;03-12-2015 15:04:54;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-60;-60;;;;;;
F4:1C:50:21:23:FD;0;-58;0,5;03-12-2015 15:05:10;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-58;;;;;;;
F4:1C:50:21:23:FD;0;-60;0,5;03-12-2015 15:05:26;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-60;-60;;;;;;
F4:1C:50:21:23:FD;0;-60;0,5;03-12-2015 15:05:27;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-60;-60;;;;;;
F4:1C:50:21:23:FD;0;-60;0,5;03-12-2015 15:05:27;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-60;-60;;;;;;
F4:1C:50:21:23:FD;0;-60;0,5;03-12-2015 15:05:41;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-60;-60;;;;;;
F4:1C:50:21:23:FD;0;-60;0,5;03-12-2015 15:05:42;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-60;-60;;;;;;
F4:1C:50:21:23:FD;0;-60;0,5;03-12-2015 15:05:43;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-60;-60;;;;;;
F4:1C:50:21:23:FD;0;-60;0,5;03-12-2015 15:05:58;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-60;-60;;;;;;
F4:1C:50:21:23:FD;0;-60;0,5;03-12-2015 15:05:59;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-60;-60;;;;;;
F4:1C:50:21:23:FD;0;-60;0,5;03-12-2015 15:06:14;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-60;-60;;;;;;
F4:1C:50:21:23:FD;0;-60;0,5;03-12-2015 15:06:14;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-60;-60;;;;;;
F4:1C:50:21:23:FD;0;-60;0,5;03-12-2015 15:06:15;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-60;-60;;;;;;
F4:1C:50:21:23:FD;0;-60;0,5;03-12-2015 15:06:15;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-60;-60;;;;;;
F4:1C:50:21:23:FD;0;-60;0,5;03-12-2015 15:06:30;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-60;-60;;;;;;
F4:1C:50:21:23:FD;0;-60;0,5;03-12-2015 15:06:30;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-60;-60;;;;;;
F4:1C:50:21:23:FD;0;-60;0,5;03-12-2015 15:06:31;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-60;-60;;;;;;
F4:1C:50:21:23:FD;0;-61;0,5;03-12-2015 15:06:46;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-61;;;;;;;
F4:1C:50:21:23:FD;0;-60;0,5;03-12-2015 15:06:46;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-60;-60;;;;;;
