ID beacon'a;Moc rozgłaszania;RSSI;Dystans;Czas;ID urządzenia;Poziom baterii;;;;Dystans;RSSI;outliers
F4:1C:50:21:23:FD;-8;-73;2;03-12-2015 15:26:10;GT-I9515 - 1a88bbcf523c933c;22;;;;2;-73;-73
F4:1C:50:21:23:FD;-8;-74;2;03-12-2015 15:26:26;GT-I9515 - 1a88bbcf523c933c;22;;;;2;-74;NaN
F4:1C:50:21:23:FD;-8;-73;2;03-12-2015 15:26:27;GT-I9515 - 1a88bbcf523c933c;22;;;;2;-73;-73
F4:1C:50:21:23:FD;-8;-74;2;03-12-2015 15:26:42;GT-I9515 - 1a88bbcf523c933c;22;;;;2;-74;NaN
F4:1C:50:21:23:FD;-8;-75;2;03-12-2015 15:26:42;GT-I9515 - 1a88bbcf523c933c;22;;;;2;-75;NaN
F4:1C:50:21:23:FD;-8;-74;2;03-12-2015 15:26:58;GT-I9515 - 1a88bbcf523c933c;22;;;;2;-74;NaN
F4:1C:50:21:23:FD;-8;-73;2;03-12-2015 15:26:59;GT-I9515 - 1a88bbcf523c933c;22;;;;2;-73;-73
F4:1C:50:21:23:FD;-8;-73;2;03-12-2015 15:27:14;GT-I9515 - 1a88bbcf523c933c;21;;;;2;-73;-73
F4:1C:50:21:23:FD;-8;-73;2;03-12-2015 15:27:14;GT-I9515 - 1a88bbcf523c933c;21;;;;2;-73;-73
F4:1C:50:21:23:FD;-8;-74;2;03-12-2015 15:27:30;GT-I9515 - 1a88bbcf523c933c;21;;;;2;-74;NaN
F4:1C:50:21:23:FD;-8;-73;2;03-12-2015 15:28:02;GT-I9515 - 1a88bbcf523c933c;21;;;;2;-73;-73
F4:1C:50:21:23:FD;-8;-73;2;03-12-2015 15:28:03;GT-I9515 - 1a88bbcf523c933c;21;;;;2;-73;-73
F4:1C:50:21:23:FD;-8;-73;2;03-12-2015 15:28:03;GT-I9515 - 1a88bbcf523c933c;21;;;;2;-73;-73
F4:1C:50:21:23:FD;-8;-73;2;03-12-2015 15:28:03;GT-I9515 - 1a88bbcf523c933c;21;;;;2;-73;-73
F4:1C:50:21:23:FD;-8;-73;2;03-12-2015 15:28:17;GT-I9515 - 1a88bbcf523c933c;21;;;;2;-73;-73
F4:1C:50:21:23:FD;-8;-73;2;03-12-2015 15:28:18;GT-I9515 - 1a88bbcf523c933c;21;;;;2;-73;-73
F4:1C:50:21:23:FD;-8;-73;2;03-12-2015 15:28:19;GT-I9515 - 1a88bbcf523c933c;21;;;;2;-73;-73
F4:1C:50:21:23:FD;-8;-73;2;03-12-2015 15:28:33;GT-I9515 - 1a88bbcf523c933c;21;;;;2;-73;-73
F4:1C:50:21:23:FD;-8;-73;2;03-12-2015 15:28:35;GT-I9515 - 1a88bbcf523c933c;21;;;;2;-73;-73
F4:1C:50:21:23:FD;-8;-73;2;03-12-2015 15:28:35;GT-I9515 - 1a88bbcf523c933c;21;;;;2;-73;-73
F4:1C:50:21:23:FD;-8;-73;2;03-12-2015 15:28:50;GT-I9515 - 1a88bbcf523c933c;21;;;;2;-73;-73
F4:1C:50:21:23:FD;-8;-73;2;03-12-2015 15:28:50;GT-I9515 - 1a88bbcf523c933c;21;;;;2;-73;-73
F4:1C:50:21:23:FD;-8;-73;2;03-12-2015 15:29:05;GT-I9515 - 1a88bbcf523c933c;21;;;;2;-73;-73
F4:1C:50:21:23:FD;-8;-73;2;03-12-2015 15:29:22;GT-I9515 - 1a88bbcf523c933c;21;;;;2;-73;-73
F4:1C:50:21:23:FD;-8;-73;2;03-12-2015 15:29:23;GT-I9515 - 1a88bbcf523c933c;21;;;;2;-73;-73
F4:1C:50:21:23:FD;-8;-73;2;03-12-2015 15:29:53;GT-I9515 - 1a88bbcf523c933c;20;;;;2;-73;-73
F4:1C:50:21:23:FD;-8;-73;2;03-12-2015 15:29:54;GT-I9515 - 1a88bbcf523c933c;20;;;;2;-73;-73
F4:1C:50:21:23:FD;-8;-73;2;03-12-2015 15:29:55;GT-I9515 - 1a88bbcf523c933c;20;;;;2;-73;-73
F4:1C:50:21:23:FD;-8;-73;2;03-12-2015 15:30:09;GT-I9515 - 1a88bbcf523c933c;20;;;;2;-73;-73
F4:1C:50:21:23:FD;-8;-73;2;03-12-2015 15:30:11;GT-I9515 - 1a88bbcf523c933c;20;;;;2;-73;-73
F4:1C:50:21:23:FD;-8;-73;2;03-12-2015 15:30:11;GT-I9515 - 1a88bbcf523c933c;20;;;;2;-73;-73
F4:1C:50:21:23:FD;-8;-73;2;03-12-2015 15:30:25;GT-I9515 - 1a88bbcf523c933c;20;;;;2;-73;-73
F4:1C:50:21:23:FD;-8;-78;2,5;03-12-2015 15:31:13;GT-I9515 - 1a88bbcf523c933c;20;;;;2,5;-78;NaN
F4:1C:50:21:23:FD;-8;-79;2,5;03-12-2015 15:31:14;GT-I9515 - 1a88bbcf523c933c;20;;;;2,5;-79;-79
F4:1C:50:21:23:FD;-8;-78;2,5;03-12-2015 15:31:14;GT-I9515 - 1a88bbcf523c933c;20;;;;2,5;-78;NaN
F4:1C:50:21:23:FD;-8;-79;2,5;03-12-2015 15:31:15;GT-I9515 - 1a88bbcf523c933c;20;;;;2,5;-79;-79
F4:1C:50:21:23:FD;-8;-81;2,5;03-12-2015 15:31:29;GT-I9515 - 1a88bbcf523c933c;20;;;;2,5;-81;-81
F4:1C:50:21:23:FD;-8;-79;2,5;03-12-2015 15:31:30;GT-I9515 - 1a88bbcf523c933c;20;;;;2,5;-79;-79
F4:1C:50:21:23:FD;-8;-82;2,5;03-12-2015 15:31:30;GT-I9515 - 1a88bbcf523c933c;20;;;;2,5;-82;NaN
F4:1C:50:21:23:FD;-8;-81;2,5;03-12-2015 15:31:31;GT-I9515 - 1a88bbcf523c933c;20;;;;2,5;-81;-81
F4:1C:50:21:23:FD;-8;-80;2,5;03-12-2015 15:31:46;GT-I9515 - 1a88bbcf523c933c;20;;;;2,5;-80;-80
F4:1C:50:21:23:FD;-8;-81;2,5;03-12-2015 15:31:46;GT-I9515 - 1a88bbcf523c933c;20;;;;2,5;-81;-81
F4:1C:50:21:23:FD;-8;-81;2,5;03-12-2015 15:32:02;GT-I9515 - 1a88bbcf523c933c;20;;;;2,5;-81;-81
F4:1C:50:21:23:FD;-8;-81;2,5;03-12-2015 15:32:02;GT-I9515 - 1a88bbcf523c933c;20;;;;2,5;-81;-81
F4:1C:50:21:23:FD;-8;-82;2,5;03-12-2015 15:32:18;GT-I9515 - 1a88bbcf523c933c;19;;;;2,5;-82;NaN
F4:1C:50:21:23:FD;-8;-81;2,5;03-12-2015 15:32:34;GT-I9515 - 1a88bbcf523c933c;19;;;;2,5;-81;-81
F4:1C:50:21:23:FD;-8;-81;2,5;03-12-2015 15:32:35;GT-I9515 - 1a88bbcf523c933c;19;;;;2,5;-81;-81
F4:1C:50:21:23:FD;-8;-79;2,5;03-12-2015 15:32:50;GT-I9515 - 1a88bbcf523c933c;19;;;;2,5;-79;-79
F4:1C:50:21:23:FD;-8;-79;2,5;03-12-2015 15:32:50;GT-I9515 - 1a88bbcf523c933c;19;;;;2,5;-79;-79
F4:1C:50:21:23:FD;-8;-79;2,5;03-12-2015 15:32:51;GT-I9515 - 1a88bbcf523c933c;19;;;;2,5;-79;-79
F4:1C:50:21:23:FD;-8;-80;2,5;03-12-2015 15:33:06;GT-I9515 - 1a88bbcf523c933c;19;;;;2,5;-80;-80
F4:1C:50:21:23:FD;-8;-80;2,5;03-12-2015 15:33:07;GT-I9515 - 1a88bbcf523c933c;19;;;;2,5;-80;-80
F4:1C:50:21:23:FD;-8;-82;2,5;03-12-2015 15:33:21;GT-I9515 - 1a88bbcf523c933c;19;;;;2,5;-82;NaN
F4:1C:50:21:23:FD;-8;-80;2,5;03-12-2015 15:33:22;GT-I9515 - 1a88bbcf523c933c;19;;;;2,5;-80;-80
F4:1C:50:21:23:FD;-8;-80;2,5;03-12-2015 15:33:23;GT-I9515 - 1a88bbcf523c933c;19;;;;2,5;-80;-80
F4:1C:50:21:23:FD;-8;-80;2,5;03-12-2015 15:33:23;GT-I9515 - 1a88bbcf523c933c;19;;;;2,5;-80;-80
F4:1C:50:21:23:FD;-8;-80;2,5;03-12-2015 15:33:38;GT-I9515 - 1a88bbcf523c933c;19;;;;2,5;-80;-80
F4:1C:50:21:23:FD;-8;-80;2,5;03-12-2015 15:33:38;GT-I9515 - 1a88bbcf523c933c;19;;;;2,5;-80;-80
F4:1C:50:21:23:FD;-8;-79;2,5;03-12-2015 15:33:39;GT-I9515 - 1a88bbcf523c933c;19;;;;2,5;-79;-79
F4:1C:50:21:23:FD;-8;-80;2,5;03-12-2015 15:33:53;GT-I9515 - 1a88bbcf523c933c;19;;;;2,5;-80;-80
F4:1C:50:21:23:FD;-8;-81;2,5;03-12-2015 15:33:54;GT-I9515 - 1a88bbcf523c933c;19;;;;2,5;-81;-81
F4:1C:50:21:23:FD;-8;-79;2,5;03-12-2015 15:33:55;GT-I9515 - 1a88bbcf523c933c;19;;;;2,5;-79;-79
F4:1C:50:21:23:FD;-8;-79;2,5;03-12-2015 15:33:55;GT-I9515 - 1a88bbcf523c933c;19;;;;2,5;-79;-79
F4:1C:50:21:23:FD;-8;-80;2,5;03-12-2015 15:34:11;GT-I9515 - 1a88bbcf523c933c;19;;;;2,5;-80;-80
F4:1C:50:21:23:FD;-8;-80;2,5;03-12-2015 15:34:26;GT-I9515 - 1a88bbcf523c933c;19;;;;2,5;-80;-80
F4:1C:50:21:23:FD;-8;-81;2,5;03-12-2015 15:34:27;GT-I9515 - 1a88bbcf523c933c;19;;;;2,5;-81;-81
F4:1C:50:21:23:FD;-8;-80;2,5;03-12-2015 15:34:42;GT-I9515 - 1a88bbcf523c933c;19;;;;2,5;-80;-80
F4:1C:50:21:23:FD;-8;-80;2,5;03-12-2015 15:34:43;GT-I9515 - 1a88bbcf523c933c;19;;;;2,5;-80;-80
F4:1C:50:21:23:FD;-8;-88;3;03-12-2015 15:35:15;GT-I9515 - 1a88bbcf523c933c;18;;;;3;-88;-88
F4:1C:50:21:23:FD;-8;-87;3;03-12-2015 15:35:29;GT-I9515 - 1a88bbcf523c933c;18;;;;3;-87;-87
F4:1C:50:21:23:FD;-8;-87;3;03-12-2015 15:35:46;GT-I9515 - 1a88bbcf523c933c;18;;;;3;-87;-87
F4:1C:50:21:23:FD;-8;-86;3;03-12-2015 15:36:02;GT-I9515 - 1a88bbcf523c933c;18;;;;3;-86;-86
F4:1C:50:21:23:FD;-8;-89;3;03-12-2015 15:36:19;GT-I9515 - 1a88bbcf523c933c;18;;;;3;-89;NaN
F4:1C:50:21:23:FD;-8;-88;3;03-12-2015 15:36:33;GT-I9515 - 1a88bbcf523c933c;18;;;;3;-88;-88
F4:1C:50:21:23:FD;-8;-86;3;03-12-2015 15:36:34;GT-I9515 - 1a88bbcf523c933c;18;;;;3;-86;-86
F4:1C:50:21:23:FD;-8;-87;3;03-12-2015 15:36:35;GT-I9515 - 1a88bbcf523c933c;18;;;;3;-87;-87
F4:1C:50:21:23:FD;-8;-87;3;03-12-2015 15:36:35;GT-I9515 - 1a88bbcf523c933c;18;;;;3;-87;-87
F4:1C:50:21:23:FD;-8;-87;3;03-12-2015 15:36:51;GT-I9515 - 1a88bbcf523c933c;18;;;;3;-87;-87
F4:1C:50:21:23:FD;-8;-86;3;03-12-2015 15:37:06;GT-I9515 - 1a88bbcf523c933c;18;;;;3;-86;-86
F4:1C:50:21:23:FD;-8;-87;3;03-12-2015 15:37:07;GT-I9515 - 1a88bbcf523c933c;18;;;;3;-87;-87
F4:1C:50:21:23:FD;-8;-86;3;03-12-2015 15:37:21;GT-I9515 - 1a88bbcf523c933c;18;;;;3;-86;-86
F4:1C:50:21:23:FD;-8;-85;3;03-12-2015 15:37:23;GT-I9515 - 1a88bbcf523c933c;18;;;;3;-85;NaN
F4:1C:50:21:23:FD;-8;-87;3;03-12-2015 15:37:52;GT-I9515 - 1a88bbcf523c933c;18;;;;3;-87;-87
F4:1C:50:21:23:FD;-8;-91;3;03-12-2015 15:41:38;GT-I9515 - 1a88bbcf523c933c;16;;;;3;-91;NaN
F4:1C:50:21:23:FD;-8;-92;3;03-12-2015 15:41:38;GT-I9515 - 1a88bbcf523c933c;16;;;;3;-92;NaN
F4:1C:50:21:23:FD;-8;-88;3;03-12-2015 15:41:39;GT-I9515 - 1a88bbcf523c933c;16;;;;3;-88;-88
F4:1C:50:21:23:FD;-8;-88;3;03-12-2015 15:41:39;GT-I9515 - 1a88bbcf523c933c;16;;;;3;-88;-88
F4:1C:50:21:23:FD;-8;-83;3;03-12-2015 15:42:09;GT-I9515 - 1a88bbcf523c933c;16;;;;3;-83;NaN
F4:1C:50:21:23:FD;-8;-83;3;03-12-2015 15:42:10;GT-I9515 - 1a88bbcf523c933c;16;;;;3;-83;NaN
F4:1C:50:21:23:FD;-8;-83;3;03-12-2015 15:42:11;GT-I9515 - 1a88bbcf523c933c;16;;;;3;-83;NaN
F4:1C:50:21:23:FD;-8;-85;3;03-12-2015 15:42:59;GT-I9515 - 1a88bbcf523c933c;15;;;;3;-85;NaN
F4:1C:50:21:23:FD;-8;-87;3;03-12-2015 15:43:13;GT-I9515 - 1a88bbcf523c933c;15;;;;3;-87;-87
F4:1C:50:21:23:FD;-8;-87;3;03-12-2015 15:43:14;GT-I9515 - 1a88bbcf523c933c;15;;;;3;-87;-87
F4:1C:50:21:23:FD;-8;-86;3;03-12-2015 15:43:15;GT-I9515 - 1a88bbcf523c933c;15;;;;3;-86;-86
F4:1C:50:21:23:FD;-8;-86;3;03-12-2015 15:43:30;GT-I9515 - 1a88bbcf523c933c;15;;;;3;-86;-86
F4:1C:50:21:23:FD;-8;-86;3;03-12-2015 15:43:31;GT-I9515 - 1a88bbcf523c933c;15;;;;3;-86;-86
F4:1C:50:21:23:FD;-8;-86;3;03-12-2015 15:43:45;GT-I9515 - 1a88bbcf523c933c;15;;;;3;-86;-86
F4:1C:50:21:23:FD;-8;-87;3;03-12-2015 15:43:47;GT-I9515 - 1a88bbcf523c933c;15;;;;3;-87;-87
F4:1C:50:21:23:FD;-8;-86;3;03-12-2015 15:44:02;GT-I9515 - 1a88bbcf523c933c;15;;;;3;-86;-86
F4:1C:50:21:23:FD;-8;-87;3;03-12-2015 15:44:02;GT-I9515 - 1a88bbcf523c933c;15;;;;3;-87;-87
F4:1C:50:21:23:FD;-8;-81;3,5;03-12-2015 15:44:51;GT-I9515 - 1a88bbcf523c933c;15;;;;3,5;-81;-81
F4:1C:50:21:23:FD;-8;-78;3,5;03-12-2015 15:45:05;GT-I9515 - 1a88bbcf523c933c;14;;;;3,5;-78;NaN
F4:1C:50:21:23:FD;-8;-78;3,5;03-12-2015 15:45:06;GT-I9515 - 1a88bbcf523c933c;14;;;;3,5;-78;NaN
F4:1C:50:21:23:FD;-8;-79;3,5;03-12-2015 15:45:38;GT-I9515 - 1a88bbcf523c933c;14;;;;3,5;-79;NaN
F4:1C:50:21:23:FD;-8;-79;3,5;03-12-2015 15:45:39;GT-I9515 - 1a88bbcf523c933c;14;;;;3,5;-79;NaN
F4:1C:50:21:23:FD;-8;-82;3,5;03-12-2015 15:45:54;GT-I9515 - 1a88bbcf523c933c;14;;;;3,5;-82;-82
F4:1C:50:21:23:FD;-8;-82;3,5;03-12-2015 15:45:54;GT-I9515 - 1a88bbcf523c933c;14;;;;3,5;-82;-82
F4:1C:50:21:23:FD;-8;-82;3,5;03-12-2015 15:46:11;GT-I9515 - 1a88bbcf523c933c;14;;;;3,5;-82;-82
F4:1C:50:21:23:FD;-8;-82;3,5;03-12-2015 15:46:11;GT-I9515 - 1a88bbcf523c933c;14;;;;3,5;-82;-82
F4:1C:50:21:23:FD;-8;-80;3,5;03-12-2015 15:46:25;GT-I9515 - 1a88bbcf523c933c;14;;;;3,5;-80;-80
F4:1C:50:21:23:FD;-8;-81;3,5;03-12-2015 15:46:58;GT-I9515 - 1a88bbcf523c933c;14;;;;3,5;-81;-81
F4:1C:50:21:23:FD;-8;-81;3,5;03-12-2015 15:46:58;GT-I9515 - 1a88bbcf523c933c;14;;;;3,5;-81;-81
F4:1C:50:21:23:FD;-8;-81;3,5;03-12-2015 15:46:59;GT-I9515 - 1a88bbcf523c933c;14;;;;3,5;-81;-81
F4:1C:50:21:23:FD;-8;-81;3,5;03-12-2015 15:47:13;GT-I9515 - 1a88bbcf523c933c;14;;;;3,5;-81;-81
F4:1C:50:21:23:FD;-8;-82;3,5;03-12-2015 15:47:13;GT-I9515 - 1a88bbcf523c933c;14;;;;3,5;-82;-82
F4:1C:50:21:23:FD;-8;-82;3,5;03-12-2015 15:47:14;GT-I9515 - 1a88bbcf523c933c;14;;;;3,5;-82;-82
F4:1C:50:21:23:FD;-8;-81;3,5;03-12-2015 15:47:29;GT-I9515 - 1a88bbcf523c933c;14;;;;3,5;-81;-81
F4:1C:50:21:23:FD;-8;-81;3,5;03-12-2015 15:47:30;GT-I9515 - 1a88bbcf523c933c;14;;;;3,5;-81;-81
F4:1C:50:21:23:FD;-8;-81;3,5;03-12-2015 15:47:31;GT-I9515 - 1a88bbcf523c933c;14;;;;3,5;-81;-81
F4:1C:50:21:23:FD;-8;-81;3,5;03-12-2015 15:47:46;GT-I9515 - 1a88bbcf523c933c;14;;;;3,5;-81;-81
F4:1C:50:21:23:FD;-8;-80;3,5;03-12-2015 15:47:47;GT-I9515 - 1a88bbcf523c933c;14;;;;3,5;-80;-80
F4:1C:50:21:23:FD;-8;-83;3,5;03-12-2015 15:48:18;GT-I9515 - 1a88bbcf523c933c;14;;;;3,5;-83;-83
F4:1C:50:21:23:FD;-8;-82;3,5;03-12-2015 15:48:18;GT-I9515 - 1a88bbcf523c933c;14;;;;3,5;-82;-82
F4:1C:50:21:23:FD;-8;-83;3,5;03-12-2015 15:48:19;GT-I9515 - 1a88bbcf523c933c;14;;;;3,5;-83;-83
F4:1C:50:21:23:FD;-8;-82;3,5;03-12-2015 15:48:19;GT-I9515 - 1a88bbcf523c933c;14;;;;3,5;-82;-82
F4:1C:50:21:23:FD;-8;-82;3,5;03-12-2015 15:48:35;GT-I9515 - 1a88bbcf523c933c;13;;;;3,5;-82;-82
F4:1C:50:21:23:FD;-8;-82;3,5;03-12-2015 15:48:49;GT-I9515 - 1a88bbcf523c933c;13;;;;3,5;-82;-82
F4:1C:50:21:23:FD;-8;-81;3,5;03-12-2015 15:48:50;GT-I9515 - 1a88bbcf523c933c;13;;;;3,5;-81;-81
F4:1C:50:21:23:FD;-8;-83;3,5;03-12-2015 15:48:50;GT-I9515 - 1a88bbcf523c933c;13;;;;3,5;-83;-83
F4:1C:50:21:23:FD;-8;-82;3,5;03-12-2015 15:49:06;GT-I9515 - 1a88bbcf523c933c;13;;;;3,5;-82;-82
F4:1C:50:21:23:FD;-8;-82;3,5;03-12-2015 15:49:06;GT-I9515 - 1a88bbcf523c933c;13;;;;3,5;-82;-82
F4:1C:50:21:23:FD;-8;-80;3,5;03-12-2015 15:49:22;GT-I9515 - 1a88bbcf523c933c;13;;;;3,5;-80;-80
F4:1C:50:21:23:FD;-8;-81;3,5;03-12-2015 15:49:22;GT-I9515 - 1a88bbcf523c933c;13;;;;3,5;-81;-81
F4:1C:50:21:23:FD;-8;-81;3,5;03-12-2015 15:49:23;GT-I9515 - 1a88bbcf523c933c;13;;;;3,5;-81;-81
F4:1C:50:21:23:FD;-8;-89;4;03-12-2015 15:51:30;GT-I9515 - 1a88bbcf523c933c;12;;;;4;-89;-89
F4:1C:50:21:23:FD;-8;-89;4;03-12-2015 15:51:30;GT-I9515 - 1a88bbcf523c933c;12;;;;4;-89;-89
F4:1C:50:21:23:FD;-8;-82;4;03-12-2015 15:51:30;GT-I9515 - 1a88bbcf523c933c;12;;;;4;-82;-82
F4:1C:50:21:23:FD;-8;-82;4;03-12-2015 15:51:31;GT-I9515 - 1a88bbcf523c933c;12;;;;4;-82;-82
F4:1C:50:21:23:FD;-8;-82;4;03-12-2015 15:51:31;GT-I9515 - 1a88bbcf523c933c;12;;;;4;-82;-82
F4:1C:50:21:23:FD;-8;-82;4;03-12-2015 15:51:31;GT-I9515 - 1a88bbcf523c933c;12;;;;4;-82;-82
F4:1C:50:21:23:FD;-8;-82;4;03-12-2015 15:51:31;GT-I9515 - 1a88bbcf523c933c;12;;;;4;-82;-82
F4:1C:50:21:23:FD;-8;-82;4;03-12-2015 15:51:31;GT-I9515 - 1a88bbcf523c933c;12;;;;4;-82;-82
F4:1C:50:21:23:FD;-8;-82;4;03-12-2015 15:51:32;GT-I9515 - 1a88bbcf523c933c;12;;;;4;-82;-82
F4:1C:50:21:23:FD;-8;-82;4;03-12-2015 15:51:32;GT-I9515 - 1a88bbcf523c933c;12;;;;4;-82;-82
F4:1C:50:21:23:FD;-8;-83;4;03-12-2015 15:51:45;GT-I9515 - 1a88bbcf523c933c;12;;;;4;-83;-83
F4:1C:50:21:23:FD;-8;-83;4;03-12-2015 15:51:47;GT-I9515 - 1a88bbcf523c933c;12;;;;4;-83;-83
F4:1C:50:21:23:FD;-8;-85;4;03-12-2015 15:52:33;GT-I9515 - 1a88bbcf523c933c;12;;;;4;-85;-85
F4:1C:50:21:23:FD;-8;-85;4;03-12-2015 15:52:33;GT-I9515 - 1a88bbcf523c933c;12;;;;4;-85;-85
F4:1C:50:21:23:FD;-8;-85;4;03-12-2015 15:52:34;GT-I9515 - 1a88bbcf523c933c;12;;;;4;-85;-85
F4:1C:50:21:23:FD;-8;-85;4;03-12-2015 15:52:34;GT-I9515 - 1a88bbcf523c933c;12;;;;4;-85;-85
F4:1C:50:21:23:FD;-8;-86;4;03-12-2015 15:52:50;GT-I9515 - 1a88bbcf523c933c;12;;;;4;-86;-86
F4:1C:50:21:23:FD;-8;-88;4;03-12-2015 15:52:50;GT-I9515 - 1a88bbcf523c933c;12;;;;4;-88;-88
F4:1C:50:21:23:FD;-8;-88;4;03-12-2015 15:53:06;GT-I9515 - 1a88bbcf523c933c;11;;;;4;-88;-88
F4:1C:50:21:23:FD;-8;-87;4;03-12-2015 15:53:06;GT-I9515 - 1a88bbcf523c933c;11;;;;4;-87;-87
F4:1C:50:21:23:FD;-8;-88;4;03-12-2015 15:53:07;GT-I9515 - 1a88bbcf523c933c;11;;;;4;-88;-88
F4:1C:50:21:23:FD;-8;-86;4;03-12-2015 15:53:21;GT-I9515 - 1a88bbcf523c933c;11;;;;4;-86;-86
F4:1C:50:21:23:FD;-8;-88;4;03-12-2015 15:53:39;GT-I9515 - 1a88bbcf523c933c;11;;;;4;-88;-88
F4:1C:50:21:23:FD;-8;-88;4;03-12-2015 15:53:54;GT-I9515 - 1a88bbcf523c933c;11;;;;4;-88;-88
F4:1C:50:21:23:FD;-8;-92;4;03-12-2015 15:54:09;GT-I9515 - 1a88bbcf523c933c;11;;;;4;-92;NaN
F4:1C:50:21:23:FD;-8;-83;4;03-12-2015 15:54:10;GT-I9515 - 1a88bbcf523c933c;11;;;;4;-83;-83
F4:1C:50:21:23:FD;-8;-88;4;03-12-2015 15:54:26;GT-I9515 - 1a88bbcf523c933c;11;;;;4;-88;-88
F4:1C:50:21:23:FD;-8;-88;4;03-12-2015 15:54:27;GT-I9515 - 1a88bbcf523c933c;11;;;;4;-88;-88
F4:1C:50:21:23:FD;-8;-87;4;03-12-2015 15:54:57;GT-I9515 - 1a88bbcf523c933c;10;;;;4;-87;-87
F4:1C:50:21:23:FD;-8;-85;4;03-12-2015 15:55:14;GT-I9515 - 1a88bbcf523c933c;10;;;;4;-85;-85
F4:1C:50:21:23:FD;-8;-95;4;03-12-2015 15:56:01;GT-I9515 - 1a88bbcf523c933c;10;;;;4;-95;NaN
F4:1C:50:21:23:FD;-8;-88;4;03-12-2015 15:56:02;GT-I9515 - 1a88bbcf523c933c;10;;;;4;-88;-88
F4:1C:50:21:23:FD;-8;-88;4;03-12-2015 15:56:02;GT-I9515 - 1a88bbcf523c933c;10;;;;4;-88;-88
F4:1C:50:21:23:FD;-8;-88;4;03-12-2015 15:56:02;GT-I9515 - 1a88bbcf523c933c;10;;;;4;-88;-88
F4:1C:50:21:23:FD;-8;-88;4;03-12-2015 15:56:02;GT-I9515 - 1a88bbcf523c933c;10;;;;4;-88;-88
F4:1C:50:21:23:FD;-8;-88;4;03-12-2015 15:56:02;GT-I9515 - 1a88bbcf523c933c;10;;;;4;-88;-88
F4:1C:50:21:23:FD;-8;-88;4;03-12-2015 15:56:03;GT-I9515 - 1a88bbcf523c933c;10;;;;4;-88;-88
F4:1C:50:21:23:FD;-8;-88;4;03-12-2015 15:56:03;GT-I9515 - 1a88bbcf523c933c;10;;;;4;-88;-88
F4:1C:50:21:23:FD;-8;-86;4;03-12-2015 15:56:17;GT-I9515 - 1a88bbcf523c933c;10;;;;4;-86;-86
F4:1C:50:21:23:FD;-8;-88;4;03-12-2015 15:56:34;GT-I9515 - 1a88bbcf523c933c;9;;;;4;-88;-88
F4:1C:50:21:23:FD;-8;-88;4;03-12-2015 15:56:34;GT-I9515 - 1a88bbcf523c933c;9;;;;4;-88;-88
F4:1C:50:21:23:FD;-8;-77;4,5;03-12-2015 18:11:58;GT-I9515 - 1a88bbcf523c933c;45;;;;4,5;-77;-77
F4:1C:50:21:23:FD;-8;-76;4,5;03-12-2015 18:11:59;GT-I9515 - 1a88bbcf523c933c;45;;;;4,5;-76;-76
F4:1C:50:21:23:FD;-8;-76;4,5;03-12-2015 18:12:30;GT-I9515 - 1a88bbcf523c933c;45;;;;4,5;-76;-76
F4:1C:50:21:23:FD;-8;-76;4,5;03-12-2015 18:12:30;GT-I9515 - 1a88bbcf523c933c;45;;;;4,5;-76;-76
F4:1C:50:21:23:FD;-8;-76;4,5;03-12-2015 18:12:31;GT-I9515 - 1a88bbcf523c933c;45;;;;4,5;-76;-76
F4:1C:50:21:23:FD;-8;-76;4,5;03-12-2015 18:12:47;GT-I9515 - 1a88bbcf523c933c;45;;;;4,5;-76;-76
F4:1C:50:21:23:FD;-8;-75;4,5;03-12-2015 18:13:03;GT-I9515 - 1a88bbcf523c933c;44;;;;4,5;-75;NaN
F4:1C:50:21:23:FD;-8;-76;4,5;03-12-2015 18:13:03;GT-I9515 - 1a88bbcf523c933c;44;;;;4,5;-76;-76
F4:1C:50:21:23:FD;-8;-77;4,5;03-12-2015 18:13:33;GT-I9515 - 1a88bbcf523c933c;44;;;;4,5;-77;-77
F4:1C:50:21:23:FD;-8;-77;4,5;03-12-2015 18:13:34;GT-I9515 - 1a88bbcf523c933c;44;;;;4,5;-77;-77
F4:1C:50:21:23:FD;-8;-77;4,5;03-12-2015 18:14:06;GT-I9515 - 1a88bbcf523c933c;44;;;;4,5;-77;-77
F4:1C:50:21:23:FD;-8;-77;4,5;03-12-2015 18:14:07;GT-I9515 - 1a88bbcf523c933c;44;;;;4,5;-77;-77
F4:1C:50:21:23:FD;-8;-76;4,5;03-12-2015 18:14:22;GT-I9515 - 1a88bbcf523c933c;44;;;;4,5;-76;-76
F4:1C:50:21:23:FD;-8;-76;4,5;03-12-2015 18:14:24;GT-I9515 - 1a88bbcf523c933c;44;;;;4,5;-76;-76
F4:1C:50:21:23:FD;-8;-80;4,5;03-12-2015 18:14:54;GT-I9515 - 1a88bbcf523c933c;44;;;;4,5;-80;NaN
F4:1C:50:21:23:FD;-8;-76;4,5;03-12-2015 18:15:10;GT-I9515 - 1a88bbcf523c933c;44;;;;4,5;-76;-76
F4:1C:50:21:23:FD;-8;-77;4,5;03-12-2015 18:15:11;GT-I9515 - 1a88bbcf523c933c;44;;;;4,5;-77;-77
F4:1C:50:21:23:FD;-8;-76;4,5;03-12-2015 18:15:27;GT-I9515 - 1a88bbcf523c933c;44;;;;4,5;-76;-76
