sep=,
"ID beacon'a","Moc rozgłaszania","RSSI","Dystans","Czas","ID urządzenia","Poziom baterii"
"F4:1C:50:21:23:FD","-8","-63","0.3","03-12-2015 14:59:30","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","-8","-63","0.3","03-12-2015 14:59:30","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","-8","-63","0.3","03-12-2015 14:59:31","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","0","-55","0.3","03-12-2015 14:59:34","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","0","-55","0.3","03-12-2015 14:59:34","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","0","-55","0.3","03-12-2015 14:59:34","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","4","-53","0.3","03-12-2015 14:59:36","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","4","-53","0.3","03-12-2015 14:59:37","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","4","-53","0.3","03-12-2015 14:59:37","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","-30","-88","0.3","03-12-2015 14:59:38","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","-30","-88","0.3","03-12-2015 14:59:39","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","-20","-74","0.3","03-12-2015 14:59:39","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","-20","-74","0.3","03-12-2015 14:59:41","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","-20","-74","0.3","03-12-2015 14:59:41","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","-16","-70","0.3","03-12-2015 14:59:42","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","-16","-70","0.3","03-12-2015 14:59:42","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","-16","-70","0.3","03-12-2015 14:59:43","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","-12","-66","0.3","03-12-2015 14:59:43","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","-12","-66","0.3","03-12-2015 14:59:44","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","-12","-66","0.3","03-12-2015 14:59:45","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","-4","-59","0.3","03-12-2015 14:59:47","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","-4","-59","0.3","03-12-2015 14:59:48","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","-4","-59","0.3","03-12-2015 14:59:48","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","0","-55","0.3","03-12-2015 14:59:50","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","0","-55","0.3","03-12-2015 14:59:51","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","0","-55","0.3","03-12-2015 14:59:51","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","4","-53","0.3","03-12-2015 14:59:51","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","4","-53","0.3","03-12-2015 14:59:52","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","4","-53","0.3","03-12-2015 14:59:53","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","-30","-88","0.3","03-12-2015 14:59:54","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","-30","-88","0.3","03-12-2015 14:59:54","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","-30","-88","0.3","03-12-2015 14:59:55","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","-30","-88","0.3","03-12-2015 14:59:55","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","-20","-74","0.3","03-12-2015 14:59:56","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","-20","-74","0.3","03-12-2015 14:59:57","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","-16","-70","0.3","03-12-2015 14:59:59","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","-16","-70","0.3","03-12-2015 14:59:59","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","-12","-66","0.3","03-12-2015 15:00:00","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","-12","-66","0.3","03-12-2015 15:00:00","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","-8","-62","0.3","03-12-2015 15:00:02","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","-8","-63","0.3","03-12-2015 15:00:02","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","-8","-62","0.3","03-12-2015 15:00:03","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","-4","-59","0.3","03-12-2015 15:00:04","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","-4","-59","0.3","03-12-2015 15:00:05","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","0","-55","0.3","03-12-2015 15:00:07","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","0","-55","0.3","03-12-2015 15:00:07","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","4","-53","0.3","03-12-2015 15:00:08","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","4","-53","0.3","03-12-2015 15:00:09","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","-30","-88","0.3","03-12-2015 15:00:10","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","-30","-88","0.3","03-12-2015 15:00:10","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","-30","-88","0.3","03-12-2015 15:00:11","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","-20","-74","0.3","03-12-2015 15:00:13","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","-16","-71","0.3","03-12-2015 15:00:14","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","-16","-70","0.3","03-12-2015 15:00:15","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","-12","-66","0.3","03-12-2015 15:00:16","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","-12","-66","0.3","03-12-2015 15:00:16","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","-8","-62","0.3","03-12-2015 15:00:17","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","-8","-63","0.3","03-12-2015 15:00:18","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","-8","-62","0.3","03-12-2015 15:00:19","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","-4","-59","0.3","03-12-2015 15:00:21","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","-4","-59","0.3","03-12-2015 15:00:21","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","0","-55","0.3","03-12-2015 15:00:22","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","0","-55","0.3","03-12-2015 15:00:23","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","4","-53","0.3","03-12-2015 15:00:24","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","-30","-88","0.3","03-12-2015 15:00:26","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","-30","-88","0.3","03-12-2015 15:00:26","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","-30","-88","0.3","03-12-2015 15:00:27","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","-20","-74","0.3","03-12-2015 15:00:29","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","-16","-71","0.3","03-12-2015 15:00:29","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","-16","-70","0.3","03-12-2015 15:00:30","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","-12","-66","0.3","03-12-2015 15:00:32","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","-12","-66","0.3","03-12-2015 15:00:32","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","-12","-66","0.3","03-12-2015 15:00:33","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","-12","-66","0.3","03-12-2015 15:00:33","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","-8","-62","0.3","03-12-2015 15:00:34","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","-8","-63","0.3","03-12-2015 15:00:35","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","-8","-63","0.3","03-12-2015 15:00:35","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","-4","-60","0.3","03-12-2015 15:00:36","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","-4","-59","0.3","03-12-2015 15:00:37","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","0","-55","0.3","03-12-2015 15:00:38","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","0","-55","0.3","03-12-2015 15:00:38","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","0","-55","0.3","03-12-2015 15:00:38","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","4","-53","0.3","03-12-2015 15:00:39","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","4","-53","0.3","03-12-2015 15:00:40","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","4","-53","0.3","03-12-2015 15:00:41","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","4","-53","0.3","03-12-2015 15:00:41","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","-16","-71","0.3","03-12-2015 15:00:49","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","-12","-66","0.3","03-12-2015 15:00:49","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","-12","-66","0.3","03-12-2015 15:00:49","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","-8","-63","0.3","03-12-2015 15:00:50","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","-8","-63","0.3","03-12-2015 15:00:50","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","-8","-63","0.3","03-12-2015 15:00:50","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","-8","-62","0.3","03-12-2015 15:00:51","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","-4","-59","0.3","03-12-2015 15:00:52","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","0","-55","0.3","03-12-2015 15:00:54","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","0","-55","0.3","03-12-2015 15:00:55","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","4","-53","0.3","03-12-2015 15:00:56","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","4","-53","0.3","03-12-2015 15:00:56","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","4","-53","0.3","03-12-2015 15:00:57","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","-30","-88","0.3","03-12-2015 15:00:59","GT-I9515 - 1a88bbcf523c933c","34"
"F4:1C:50:21:23:FD","-30","-88","0.3","03-12-2015 15:00:59","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-20","-74","0.3","03-12-2015 15:01:00","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-20","-75","0.3","03-12-2015 15:01:00","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-16","-70","0.3","03-12-2015 15:01:03","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-12","-66","0.3","03-12-2015 15:01:05","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-12","-66","0.3","03-12-2015 15:01:06","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-8","-63","0.3","03-12-2015 15:01:06","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-8","-63","0.3","03-12-2015 15:01:07","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-4","-59","0.3","03-12-2015 15:01:08","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-4","-60","0.3","03-12-2015 15:01:09","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-4","-60","0.3","03-12-2015 15:01:09","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-4","-59","0.3","03-12-2015 15:01:09","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","0","-55","0.3","03-12-2015 15:01:10","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","0","-55","0.3","03-12-2015 15:01:11","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","4","-53","0.3","03-12-2015 15:01:11","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","4","-53","0.3","03-12-2015 15:01:13","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-30","-87","0.3","03-12-2015 15:01:14","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-20","-74","0.3","03-12-2015 15:01:16","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-20","-72","0.3","03-12-2015 15:01:17","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-16","-71","0.3","03-12-2015 15:01:18","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-16","-70","0.3","03-12-2015 15:01:19","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-16","-70","0.3","03-12-2015 15:01:19","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-8","-63","0.3","03-12-2015 15:01:23","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-4","-59","0.3","03-12-2015 15:01:24","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-4","-60","0.3","03-12-2015 15:01:25","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-4","-60","0.3","03-12-2015 15:01:25","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","0","-55","0.3","03-12-2015 15:01:26","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","0","-55","0.3","03-12-2015 15:01:27","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","4","-53","0.3","03-12-2015 15:01:28","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","4","-53","0.3","03-12-2015 15:01:29","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-30","-87","0.3","03-12-2015 15:01:30","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-30","-87","0.3","03-12-2015 15:01:31","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-30","-90","0.3","03-12-2015 15:01:31","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-20","-72","0.3","03-12-2015 15:01:32","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-20","-74","0.3","03-12-2015 15:01:32","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-16","-71","0.3","03-12-2015 15:01:33","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-16","-70","0.3","03-12-2015 15:01:34","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-12","-66","0.3","03-12-2015 15:01:36","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-12","-66","0.3","03-12-2015 15:01:36","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-12","-66","0.3","03-12-2015 15:01:38","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-8","-62","0.3","03-12-2015 15:01:38","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-8","-62","0.3","03-12-2015 15:01:38","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-8","-62","0.3","03-12-2015 15:01:39","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-4","-59","0.3","03-12-2015 15:01:40","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-4","-59","0.3","03-12-2015 15:01:41","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","0","-55","0.3","03-12-2015 15:01:43","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","4","-53","0.3","03-12-2015 15:01:44","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","4","-53","0.3","03-12-2015 15:01:45","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-30","-88","0.3","03-12-2015 15:01:46","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-30","-87","0.3","03-12-2015 15:01:46","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-30","-88","0.3","03-12-2015 15:01:47","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-20","-74","0.3","03-12-2015 15:01:48","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-20","-74","0.3","03-12-2015 15:01:48","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-20","-74","0.3","03-12-2015 15:01:48","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-16","-71","0.3","03-12-2015 15:01:50","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-16","-71","0.3","03-12-2015 15:01:51","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-12","-66","0.3","03-12-2015 15:01:52","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-12","-66","0.3","03-12-2015 15:01:52","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-8","-62","0.3","03-12-2015 15:01:54","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","0","-55","0.3","03-12-2015 15:01:58","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","0","-55","0.3","03-12-2015 15:01:59","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","4","-53","0.3","03-12-2015 15:01:59","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","4","-53","0.3","03-12-2015 15:02:01","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-30","-88","0.3","03-12-2015 15:02:02","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-30","-88","0.3","03-12-2015 15:02:03","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-30","-88","0.3","03-12-2015 15:02:03","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-20","-74","0.3","03-12-2015 15:02:04","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-20","-74","0.3","03-12-2015 15:02:05","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-16","-70","0.3","03-12-2015 15:02:06","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-16","-70","0.3","03-12-2015 15:02:07","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-12","-66","0.3","03-12-2015 15:02:08","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-12","-66","0.3","03-12-2015 15:02:08","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-8","-62","0.3","03-12-2015 15:02:09","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-8","-62","0.3","03-12-2015 15:02:10","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-8","-63","0.3","03-12-2015 15:02:11","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-4","-59","0.3","03-12-2015 15:02:12","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-4","-59","0.3","03-12-2015 15:02:12","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-4","-59","0.3","03-12-2015 15:02:13","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","0","-55","0.3","03-12-2015 15:02:13","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","0","-55","0.3","03-12-2015 15:02:14","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","0","-55","0.3","03-12-2015 15:02:14","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","0","-55","0.3","03-12-2015 15:02:15","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","4","-53","0.3","03-12-2015 15:02:16","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","4","-53","0.3","03-12-2015 15:02:16","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","4","-53","0.3","03-12-2015 15:02:17","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-30","-88","0.3","03-12-2015 15:02:17","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-30","-88","0.3","03-12-2015 15:02:18","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-30","-88","0.3","03-12-2015 15:02:19","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-30","-88","0.3","03-12-2015 15:02:19","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-20","-74","0.3","03-12-2015 15:02:20","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-20","-74","0.3","03-12-2015 15:02:20","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-20","-74","0.3","03-12-2015 15:02:21","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-16","-70","0.3","03-12-2015 15:02:21","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-16","-70","0.3","03-12-2015 15:02:22","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-16","-70","0.3","03-12-2015 15:02:22","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-8","-62","0.3","03-12-2015 15:02:26","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-8","-62","0.3","03-12-2015 15:02:27","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-4","-59","0.3","03-12-2015 15:02:28","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-4","-59","0.3","03-12-2015 15:02:29","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-4","-59","0.3","03-12-2015 15:02:29","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","0","-55","0.3","03-12-2015 15:02:30","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","0","-55","0.3","03-12-2015 15:02:31","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-30","-88","0.3","03-12-2015 15:02:35","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-30","-88","0.3","03-12-2015 15:02:35","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-20","-74","0.3","03-12-2015 15:02:35","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-20","-74","0.3","03-12-2015 15:02:37","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-16","-70","0.3","03-12-2015 15:02:39","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-12","-66","0.3","03-12-2015 15:02:41","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-12","-66","0.3","03-12-2015 15:02:41","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-12","-66","0.3","03-12-2015 15:02:41","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-8","-62","0.3","03-12-2015 15:02:42","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-8","-62","0.3","03-12-2015 15:02:42","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-4","-59","0.3","03-12-2015 15:02:43","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-4","-59","0.3","03-12-2015 15:02:44","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","-4","-59","0.3","03-12-2015 15:02:44","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","0","-55","0.3","03-12-2015 15:02:46","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","0","-55","0.3","03-12-2015 15:02:46","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","0","-55","0.3","03-12-2015 15:02:47","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","4","-53","0.3","03-12-2015 15:02:47","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","4","-53","0.3","03-12-2015 15:02:48","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","4","-53","0.3","03-12-2015 15:02:48","GT-I9515 - 1a88bbcf523c933c","33"
"F4:1C:50:21:23:FD","4","-53","0.3","03-12-2015 15:02:49","GT-I9515 - 1a88bbcf523c933c","33"
