ID beacon'a;Moc rozgłaszania;RSSI;Dystans;Czas;ID urządzenia;Poziom baterii;;;;;Dystans;RSSI
F4:1C:50:21:23:FD;-16;-96;6;03-12-2015 18:41:25;GT-I9515 - 1a88bbcf523c933c;35;;;;;6;-96
F4:1C:50:21:23:FD;-16;-92;6;03-12-2015 18:44:10;GT-I9515 - 1a88bbcf523c933c;34;;;;;6;-92
F4:1C:50:21:23:FD;-16;-88;6;03-12-2015 18:58:43;GT-I9515 - 1a88bbcf523c933c;27;;;;;6;-88
F4:1C:50:21:23:FD;-16;-87;6;03-12-2015 19:00:50;GT-I9515 - 1a88bbcf523c933c;26;;;;;6;-87
F4:1C:50:21:23:FD;-16;-90;6;03-12-2015 19:01:08;GT-I9515 - 1a88bbcf523c933c;25;;;;;6;-90
F4:1C:50:21:23:FD;-16;-88;6;03-12-2015 19:01:24;GT-I9515 - 1a88bbcf523c933c;25;;;;;6;-88
F4:1C:50:21:23:FD;-16;-90;6;03-12-2015 19:01:55;GT-I9515 - 1a88bbcf523c933c;25;;;;;6;-90
F4:1C:50:21:23:FD;-16;-87;6;03-12-2015 19:01:55;GT-I9515 - 1a88bbcf523c933c;25;;;;;6;-87
F4:1C:50:21:23:FD;-16;-87;6;03-12-2015 19:02:10;GT-I9515 - 1a88bbcf523c933c;25;;;;;6;-87
F4:1C:50:21:23:FD;-16;-87;6;03-12-2015 19:02:11;GT-I9515 - 1a88bbcf523c933c;25;;;;;6;-87
F4:1C:50:21:23:FD;-16;-92;6,5;03-12-2015 19:03:46;GT-I9515 - 1a88bbcf523c933c;24;;;;;6,5;-92
F4:1C:50:21:23:FD;-16;-92;6,5;03-12-2015 19:03:47;GT-I9515 - 1a88bbcf523c933c;24;;;;;6,5;-92
F4:1C:50:21:23:FD;-16;-93;6,5;03-12-2015 19:04:18;GT-I9515 - 1a88bbcf523c933c;24;;;;;6,5;-93
F4:1C:50:21:23:FD;-16;-93;6,5;03-12-2015 19:04:19;GT-I9515 - 1a88bbcf523c933c;24;;;;;6,5;-93
F4:1C:50:21:23:FD;-16;-92;6,5;03-12-2015 19:04:34;GT-I9515 - 1a88bbcf523c933c;23;;;;;6,5;-92
F4:1C:50:21:23:FD;-16;-92;6,5;03-12-2015 19:04:35;GT-I9515 - 1a88bbcf523c933c;23;;;;;6,5;-92
F4:1C:50:21:23:FD;-16;-93;6,5;03-12-2015 19:04:36;GT-I9515 - 1a88bbcf523c933c;23;;;;;6,5;-93
F4:1C:50:21:23:FD;-16;-92;6,5;03-12-2015 19:04:50;GT-I9515 - 1a88bbcf523c933c;23;;;;;6,5;-92
F4:1C:50:21:23:FD;-16;-92;6,5;03-12-2015 19:04:51;GT-I9515 - 1a88bbcf523c933c;23;;;;;6,5;-92
F4:1C:50:21:23:FD;-16;-92;6,5;03-12-2015 19:04:51;GT-I9515 - 1a88bbcf523c933c;23;;;;;6,5;-92
F4:1C:50:21:23:FD;-16;-93;6,5;03-12-2015 19:04:52;GT-I9515 - 1a88bbcf523c933c;23;;;;;6,5;-93
F4:1C:50:21:23:FD;-16;-95;6,5;03-12-2015 19:05:10;GT-I9515 - 1a88bbcf523c933c;23;;;;;6,5;-95
F4:1C:50:21:23:FD;-16;-94;6,5;03-12-2015 19:05:29;GT-I9515 - 1a88bbcf523c933c;23;;;;;6,5;-94
F4:1C:50:21:23:FD;-16;-95;6,5;03-12-2015 19:05:54;GT-I9515 - 1a88bbcf523c933c;23;;;;;6,5;-95
F4:1C:50:21:23:FD;-16;-93;6,5;03-12-2015 19:05:55;GT-I9515 - 1a88bbcf523c933c;23;;;;;6,5;-93
F4:1C:50:21:23:FD;-16;-92;6,5;03-12-2015 19:06:58;GT-I9515 - 1a88bbcf523c933c;22;;;;;6,5;-92
F4:1C:50:21:23:FD;-16;-92;6,5;03-12-2015 19:06:59;GT-I9515 - 1a88bbcf523c933c;22;;;;;6,5;-92
F4:1C:50:21:23:FD;-16;-93;6,5;03-12-2015 19:07:00;GT-I9515 - 1a88bbcf523c933c;22;;;;;6,5;-93
F4:1C:50:21:23:FD;-16;-86;6,5;03-12-2015 19:07:47;GT-I9515 - 1a88bbcf523c933c;22;;;;;6,5;-86
F4:1C:50:21:23:FD;-16;-86;6,5;03-12-2015 19:07:47;GT-I9515 - 1a88bbcf523c933c;22;;;;;6,5;-86
F4:1C:50:21:23:FD;-16;-86;6,5;03-12-2015 19:07:48;GT-I9515 - 1a88bbcf523c933c;22;;;;;6,5;-86
F4:1C:50:21:23:FD;-16;-86;6,5;03-12-2015 19:07:48;GT-I9515 - 1a88bbcf523c933c;22;;;;;6,5;-86
F4:1C:50:21:23:FD;-16;-86;6,5;03-12-2015 19:07:48;GT-I9515 - 1a88bbcf523c933c;22;;;;;6,5;-86
F4:1C:50:21:23:FD;-16;-86;6,5;03-12-2015 19:07:48;GT-I9515 - 1a88bbcf523c933c;22;;;;;6,5;-86
F4:1C:50:21:23:FD;-16;-86;6,5;03-12-2015 19:07:49;GT-I9515 - 1a88bbcf523c933c;22;;;;;6,5;-86
F4:1C:50:21:23:FD;-16;-86;6,5;03-12-2015 19:07:49;GT-I9515 - 1a88bbcf523c933c;22;;;;;6,5;-86
F4:1C:50:21:23:FD;-16;-94;6,5;03-12-2015 19:08:03;GT-I9515 - 1a88bbcf523c933c;22;;;;;6,5;-94
F4:1C:50:21:23:FD;-16;-93;6,5;03-12-2015 19:08:04;GT-I9515 - 1a88bbcf523c933c;22;;;;;6,5;-93
F4:1C:50:21:23:FD;-16;-87;7;03-12-2015 19:12:19;GT-I9515 - 1a88bbcf523c933c;19;;;;;7;-87
F4:1C:50:21:23:FD;-16;-86;7;03-12-2015 19:12:20;GT-I9515 - 1a88bbcf523c933c;19;;;;;7;-86
F4:1C:50:21:23:FD;-16;-88;7;03-12-2015 19:12:34;GT-I9515 - 1a88bbcf523c933c;19;;;;;7;-88
F4:1C:50:21:23:FD;-16;-88;7;03-12-2015 19:12:35;GT-I9515 - 1a88bbcf523c933c;19;;;;;7;-88
F4:1C:50:21:23:FD;-16;-87;7;03-12-2015 19:12:52;GT-I9515 - 1a88bbcf523c933c;19;;;;;7;-87
F4:1C:50:21:23:FD;-16;-87;7;03-12-2015 19:13:38;GT-I9515 - 1a88bbcf523c933c;18;;;;;7;-87
F4:1C:50:21:23:FD;-16;-87;7;03-12-2015 19:13:39;GT-I9515 - 1a88bbcf523c933c;18;;;;;7;-87
F4:1C:50:21:23:FD;-16;-86;7;03-12-2015 19:13:54;GT-I9515 - 1a88bbcf523c933c;18;;;;;7;-86
F4:1C:50:21:23:FD;-16;-87;7;03-12-2015 19:14:10;GT-I9515 - 1a88bbcf523c933c;18;;;;;7;-87
F4:1C:50:21:23:FD;-16;-88;7;03-12-2015 19:14:27;GT-I9515 - 1a88bbcf523c933c;18;;;;;7;-88
F4:1C:50:21:23:FD;-16;-87;7;03-12-2015 19:14:43;GT-I9515 - 1a88bbcf523c933c;18;;;;;7;-87
F4:1C:50:21:23:FD;-16;-85;7;03-12-2015 19:14:44;GT-I9515 - 1a88bbcf523c933c;18;;;;;7;-85
F4:1C:50:21:23:FD;-16;-98;7,5;03-12-2015 19:15:31;GT-I9515 - 1a88bbcf523c933c;18;;;;;7,5;-98
F4:1C:50:21:23:FD;-16;-100;7,5;03-12-2015 19:15:32;GT-I9515 - 1a88bbcf523c933c;18;;;;;7,5;-100
F4:1C:50:21:23:FD;-16;-94;7,5;03-12-2015 19:15:53;GT-I9515 - 1a88bbcf523c933c;17;;;;;7,5;-94
F4:1C:50:21:23:FD;-16;-94;7,5;03-12-2015 19:15:53;GT-I9515 - 1a88bbcf523c933c;17;;;;;7,5;-94
F4:1C:50:21:23:FD;-16;-94;7,5;03-12-2015 19:15:54;GT-I9515 - 1a88bbcf523c933c;17;;;;;7,5;-94
F4:1C:50:21:23:FD;-16;-103;7,5;03-12-2015 19:16:08;GT-I9515 - 1a88bbcf523c933c;17;;;;;7,5;-103
F4:1C:50:21:23:FD;-16;-97;7,5;03-12-2015 19:16:50;GT-I9515 - 1a88bbcf523c933c;17;;;;;7,5;-97
F4:1C:50:21:23:FD;-16;-95;7,5;03-12-2015 19:16:51;GT-I9515 - 1a88bbcf523c933c;17;;;;;7,5;-95
F4:1C:50:21:23:FD;-16;-94;7,5;03-12-2015 19:19:07;GT-I9515 - 1a88bbcf523c933c;16;;;;;7,5;-94
