ID beacon'a;Moc rozgłaszania;RSSI;Dystans;Czas;ID urządzenia;Poziom baterii;;;;Dystans;RSSI
F4:1C:50:21:23:FD;-30;-88;0,3;03-12-2015 14:55:54;GT-I9515 - 1a88bbcf523c933c;35;;;;0,3;-88
F4:1C:50:21:23:FD;-30;-88;0,3;03-12-2015 14:55:55;GT-I9515 - 1a88bbcf523c933c;35;;;;0,3;-88
F4:1C:50:21:23:FD;-30;-88;0,3;03-12-2015 14:56:10;GT-I9515 - 1a88bbcf523c933c;35;;;;0,3;-88
F4:1C:50:21:23:FD;-30;-88;0,3;03-12-2015 14:56:11;GT-I9515 - 1a88bbcf523c933c;35;;;;0,3;-88
F4:1C:50:21:23:FD;-30;-88;0,3;03-12-2015 14:56:11;GT-I9515 - 1a88bbcf523c933c;35;;;;0,3;-88
F4:1C:50:21:23:FD;-30;-90;0,3;03-12-2015 14:56:27;GT-I9515 - 1a88bbcf523c933c;34;;;;0,3;-90
F4:1C:50:21:23:FD;-30;-88;0,3;03-12-2015 14:56:27;GT-I9515 - 1a88bbcf523c933c;34;;;;0,3;-88
F4:1C:50:21:23:FD;-30;-87;0,3;03-12-2015 14:56:42;GT-I9515 - 1a88bbcf523c933c;34;;;;0,3;-87
F4:1C:50:21:23:FD;-30;-88;0,3;03-12-2015 14:57:14;GT-I9515 - 1a88bbcf523c933c;34;;;;0,3;-88
F4:1C:50:21:23:FD;-30;-88;0,3;03-12-2015 14:57:30;GT-I9515 - 1a88bbcf523c933c;34;;;;0,3;-88
F4:1C:50:21:23:FD;-30;-88;0,3;03-12-2015 14:57:31;GT-I9515 - 1a88bbcf523c933c;34;;;;0,3;-88
F4:1C:50:21:23:FD;-30;-87;0,3;03-12-2015 14:57:47;GT-I9515 - 1a88bbcf523c933c;34;;;;0,3;-87
F4:1C:50:21:23:FD;-30;-87;0,3;03-12-2015 14:58:01;GT-I9515 - 1a88bbcf523c933c;34;;;;0,3;-87
F4:1C:50:21:23:FD;-30;-88;0,3;03-12-2015 14:58:02;GT-I9515 - 1a88bbcf523c933c;34;;;;0,3;-88
F4:1C:50:21:23:FD;-30;-88;0,3;03-12-2015 14:58:03;GT-I9515 - 1a88bbcf523c933c;34;;;;0,3;-88
F4:1C:50:21:23:FD;-30;-88;0,3;03-12-2015 14:58:03;GT-I9515 - 1a88bbcf523c933c;34;;;;0,3;-88
F4:1C:50:21:23:FD;-30;-88;0,3;03-12-2015 14:58:18;GT-I9515 - 1a88bbcf523c933c;34;;;;0,3;-88
F4:1C:50:21:23:FD;-30;-87;0,3;03-12-2015 14:58:18;GT-I9515 - 1a88bbcf523c933c;34;;;;0,3;-87
F4:1C:50:21:23:FD;-30;-87;0,3;03-12-2015 14:58:19;GT-I9515 - 1a88bbcf523c933c;34;;;;0,3;-87
F4:1C:50:21:23:FD;-30;-87;0,3;03-12-2015 14:58:33;GT-I9515 - 1a88bbcf523c933c;34;;;;0,3;-87
F4:1C:50:21:23:FD;-30;-88;0,3;03-12-2015 14:58:35;GT-I9515 - 1a88bbcf523c933c;34;;;;0,3;-88
F4:1C:50:21:23:FD;-30;-88;0,3;03-12-2015 14:58:35;GT-I9515 - 1a88bbcf523c933c;34;;;;0,3;-88
F4:1C:50:21:23:FD;-30;-88;0,3;03-12-2015 14:58:49;GT-I9515 - 1a88bbcf523c933c;34;;;;0,3;-88
F4:1C:50:21:23:FD;-30;-88;0,3;03-12-2015 14:58:50;GT-I9515 - 1a88bbcf523c933c;34;;;;0,3;-88
F4:1C:50:21:23:FD;-30;-87;0,3;03-12-2015 14:59:06;GT-I9515 - 1a88bbcf523c933c;34;;;;0,3;-87
F4:1C:50:21:23:FD;-30;-88;0,3;03-12-2015 14:59:08;GT-I9515 - 1a88bbcf523c933c;34;;;;0,3;-88
F4:1C:50:21:23:FD;-30;-87;0,3;03-12-2015 14:59:21;GT-I9515 - 1a88bbcf523c933c;34;;;;0,3;-87
F4:1C:50:21:23:FD;-30;-88;0,3;03-12-2015 14:59:22;GT-I9515 - 1a88bbcf523c933c;34;;;;0,3;-88
F4:1C:50:21:23:FD;-30;-88;0,3;03-12-2015 14:59:24;GT-I9515 - 1a88bbcf523c933c;34;;;;0,3;-88
F4:1C:50:21:23:FD;-30;-88;0,3;03-12-2015 14:59:38;GT-I9515 - 1a88bbcf523c933c;34;;;;0,3;-88
F4:1C:50:21:23:FD;-30;-88;0,3;03-12-2015 14:59:39;GT-I9515 - 1a88bbcf523c933c;34;;;;0,3;-88
F4:1C:50:21:23:FD;-30;-88;0,3;03-12-2015 14:59:54;GT-I9515 - 1a88bbcf523c933c;34;;;;0,3;-88
F4:1C:50:21:23:FD;-30;-88;0,3;03-12-2015 14:59:54;GT-I9515 - 1a88bbcf523c933c;34;;;;0,3;-88
F4:1C:50:21:23:FD;-30;-88;0,3;03-12-2015 14:59:55;GT-I9515 - 1a88bbcf523c933c;34;;;;0,3;-88
F4:1C:50:21:23:FD;-30;-88;0,3;03-12-2015 14:59:55;GT-I9515 - 1a88bbcf523c933c;34;;;;0,3;-88
F4:1C:50:21:23:FD;-30;-88;0,3;03-12-2015 15:00:10;GT-I9515 - 1a88bbcf523c933c;34;;;;0,3;-88
F4:1C:50:21:23:FD;-30;-88;0,3;03-12-2015 15:00:10;GT-I9515 - 1a88bbcf523c933c;34;;;;0,3;-88
F4:1C:50:21:23:FD;-30;-88;0,3;03-12-2015 15:00:11;GT-I9515 - 1a88bbcf523c933c;34;;;;0,3;-88
F4:1C:50:21:23:FD;-30;-88;0,3;03-12-2015 15:00:26;GT-I9515 - 1a88bbcf523c933c;34;;;;0,3;-88
F4:1C:50:21:23:FD;-30;-88;0,3;03-12-2015 15:00:26;GT-I9515 - 1a88bbcf523c933c;34;;;;0,3;-88
F4:1C:50:21:23:FD;-30;-88;0,3;03-12-2015 15:00:27;GT-I9515 - 1a88bbcf523c933c;34;;;;0,3;-88
F4:1C:50:21:23:FD;-30;-88;0,3;03-12-2015 15:00:59;GT-I9515 - 1a88bbcf523c933c;34;;;;0,3;-88
F4:1C:50:21:23:FD;-30;-88;0,3;03-12-2015 15:00:59;GT-I9515 - 1a88bbcf523c933c;33;;;;0,3;-88
F4:1C:50:21:23:FD;-30;-87;0,3;03-12-2015 15:01:14;GT-I9515 - 1a88bbcf523c933c;33;;;;0,3;-87
F4:1C:50:21:23:FD;-30;-87;0,3;03-12-2015 15:01:30;GT-I9515 - 1a88bbcf523c933c;33;;;;0,3;-87
F4:1C:50:21:23:FD;-30;-87;0,3;03-12-2015 15:01:31;GT-I9515 - 1a88bbcf523c933c;33;;;;0,3;-87
F4:1C:50:21:23:FD;-30;-90;0,3;03-12-2015 15:01:31;GT-I9515 - 1a88bbcf523c933c;33;;;;0,3;-90
F4:1C:50:21:23:FD;-30;-88;0,3;03-12-2015 15:01:46;GT-I9515 - 1a88bbcf523c933c;33;;;;0,3;-88
F4:1C:50:21:23:FD;-30;-87;0,3;03-12-2015 15:01:46;GT-I9515 - 1a88bbcf523c933c;33;;;;0,3;-87
F4:1C:50:21:23:FD;-30;-88;0,3;03-12-2015 15:01:47;GT-I9515 - 1a88bbcf523c933c;33;;;;0,3;-88
F4:1C:50:21:23:FD;-30;-88;0,3;03-12-2015 15:02:02;GT-I9515 - 1a88bbcf523c933c;33;;;;0,3;-88
F4:1C:50:21:23:FD;-30;-88;0,3;03-12-2015 15:02:03;GT-I9515 - 1a88bbcf523c933c;33;;;;0,3;-88
F4:1C:50:21:23:FD;-30;-88;0,3;03-12-2015 15:02:03;GT-I9515 - 1a88bbcf523c933c;33;;;;0,3;-88
F4:1C:50:21:23:FD;-30;-88;0,3;03-12-2015 15:02:17;GT-I9515 - 1a88bbcf523c933c;33;;;;0,3;-88
F4:1C:50:21:23:FD;-30;-88;0,3;03-12-2015 15:02:18;GT-I9515 - 1a88bbcf523c933c;33;;;;0,3;-88
F4:1C:50:21:23:FD;-30;-88;0,3;03-12-2015 15:02:19;GT-I9515 - 1a88bbcf523c933c;33;;;;0,3;-88
F4:1C:50:21:23:FD;-30;-88;0,3;03-12-2015 15:02:19;GT-I9515 - 1a88bbcf523c933c;33;;;;0,3;-88
F4:1C:50:21:23:FD;-30;-88;0,3;03-12-2015 15:02:35;GT-I9515 - 1a88bbcf523c933c;33;;;;0,3;-88
F4:1C:50:21:23:FD;-30;-88;0,3;03-12-2015 15:02:35;GT-I9515 - 1a88bbcf523c933c;33;;;;0,3;-88
F4:1C:50:21:23:FD;-30;-87;0,3;03-12-2015 15:02:50;GT-I9515 - 1a88bbcf523c933c;33;;;;0,3;-87
F4:1C:50:21:23:FD;-30;-88;0,3;03-12-2015 15:02:50;GT-I9515 - 1a88bbcf523c933c;33;;;;0,3;-88
F4:1C:50:21:23:FD;-30;-88;0,3;03-12-2015 15:03:38;GT-I9515 - 1a88bbcf523c933c;32;;;;0,3;-88
F4:1C:50:21:23:FD;-30;-87;0,3;03-12-2015 15:03:39;GT-I9515 - 1a88bbcf523c933c;32;;;;0,3;-87
F4:1C:50:21:23:FD;-30;-87;0,3;03-12-2015 15:03:39;GT-I9515 - 1a88bbcf523c933c;32;;;;0,3;-87
F4:1C:50:21:23:FD;-30;-94;0,5;03-12-2015 15:04:09;GT-I9515 - 1a88bbcf523c933c;32;;;;0,5;-94
F4:1C:50:21:23:FD;-30;-93;0,5;03-12-2015 15:04:10;GT-I9515 - 1a88bbcf523c933c;32;;;;0,5;-93
F4:1C:50:21:23:FD;-30;-94;0,5;03-12-2015 15:04:11;GT-I9515 - 1a88bbcf523c933c;32;;;;0,5;-94
F4:1C:50:21:23:FD;-30;-95;0,5;03-12-2015 15:04:11;GT-I9515 - 1a88bbcf523c933c;32;;;;0,5;-95
F4:1C:50:21:23:FD;-30;-94;0,5;03-12-2015 15:04:26;GT-I9515 - 1a88bbcf523c933c;32;;;;0,5;-94
F4:1C:50:21:23:FD;-30;-92;0,5;03-12-2015 15:04:42;GT-I9515 - 1a88bbcf523c933c;32;;;;0,5;-92
F4:1C:50:21:23:FD;-30;-94;0,5;03-12-2015 15:04:43;GT-I9515 - 1a88bbcf523c933c;32;;;;0,5;-94
F4:1C:50:21:23:FD;-30;-94;0,5;03-12-2015 15:04:59;GT-I9515 - 1a88bbcf523c933c;32;;;;0,5;-94
F4:1C:50:21:23:FD;-30;-94;0,5;03-12-2015 15:05:14;GT-I9515 - 1a88bbcf523c933c;32;;;;0,5;-94
F4:1C:50:21:23:FD;-30;-94;0,5;03-12-2015 15:05:14;GT-I9515 - 1a88bbcf523c933c;32;;;;0,5;-94
F4:1C:50:21:23:FD;-30;-94;0,5;03-12-2015 15:05:15;GT-I9515 - 1a88bbcf523c933c;32;;;;0,5;-94
F4:1C:50:21:23:FD;-30;-93;0,5;03-12-2015 15:05:30;GT-I9515 - 1a88bbcf523c933c;32;;;;0,5;-93
F4:1C:50:21:23:FD;-30;-93;0,5;03-12-2015 15:05:31;GT-I9515 - 1a88bbcf523c933c;32;;;;0,5;-93
F4:1C:50:21:23:FD;-30;-93;0,5;03-12-2015 15:05:46;GT-I9515 - 1a88bbcf523c933c;32;;;;0,5;-93
F4:1C:50:21:23:FD;-30;-93;0,5;03-12-2015 15:05:47;GT-I9515 - 1a88bbcf523c933c;32;;;;0,5;-93
F4:1C:50:21:23:FD;-30;-93;0,5;03-12-2015 15:06:33;GT-I9515 - 1a88bbcf523c933c;32;;;;0,5;-93
F4:1C:50:21:23:FD;-30;-93;0,5;03-12-2015 15:06:34;GT-I9515 - 1a88bbcf523c933c;32;;;;0,5;-93
F4:1C:50:21:23:FD;-30;-92;0,5;03-12-2015 15:06:34;GT-I9515 - 1a88bbcf523c933c;32;;;;0,5;-92
F4:1C:50:21:23:FD;-30;-93;0,5;03-12-2015 15:06:35;GT-I9515 - 1a88bbcf523c933c;32;;;;0,5;-93
F4:1C:50:21:23:FD;-30;-94;0,5;03-12-2015 15:06:50;GT-I9515 - 1a88bbcf523c933c;32;;;;0,5;-94
F4:1C:50:21:23:FD;-30;-93;0,5;03-12-2015 15:06:50;GT-I9515 - 1a88bbcf523c933c;32;;;;0,5;-93
F4:1C:50:21:23:FD;-30;-93;0,5;03-12-2015 15:06:51;GT-I9515 - 1a88bbcf523c933c;32;;;;0,5;-93
F4:1C:50:21:23:FD;-30;-94;0,5;03-12-2015 15:07:05;GT-I9515 - 1a88bbcf523c933c;32;;;;0,5;-94
F4:1C:50:21:23:FD;-30;-94;0,5;03-12-2015 15:07:23;GT-I9515 - 1a88bbcf523c933c;32;;;;0,5;-94
F4:1C:50:21:23:FD;-30;-93;0,5;03-12-2015 15:07:23;GT-I9515 - 1a88bbcf523c933c;32;;;;0,5;-93
F4:1C:50:21:23:FD;-30;-92;0,5;03-12-2015 15:07:38;GT-I9515 - 1a88bbcf523c933c;32;;;;0,5;-92
F4:1C:50:21:23:FD;-30;-93;0,5;03-12-2015 15:07:38;GT-I9515 - 1a88bbcf523c933c;32;;;;0,5;-93
F4:1C:50:21:23:FD;-30;-94;0,5;03-12-2015 15:07:54;GT-I9515 - 1a88bbcf523c933c;32;;;;0,5;-94
F4:1C:50:21:23:FD;-30;-94;0,5;03-12-2015 15:07:54;GT-I9515 - 1a88bbcf523c933c;32;;;;0,5;-94
F4:1C:50:21:23:FD;-30;-96;0,75;03-12-2015 15:08:58;GT-I9515 - 1a88bbcf523c933c;31;;;;0,75;-96
F4:1C:50:21:23:FD;-30;-96;0,75;03-12-2015 15:08:58;GT-I9515 - 1a88bbcf523c933c;31;;;;0,75;-96
F4:1C:50:21:23:FD;-30;-97;0,75;03-12-2015 15:08:59;GT-I9515 - 1a88bbcf523c933c;31;;;;0,75;-97
F4:1C:50:21:23:FD;-30;-99;0,75;03-12-2015 15:09:13;GT-I9515 - 1a88bbcf523c933c;31;;;;0,75;-99
F4:1C:50:21:23:FD;-30;-96;0,75;03-12-2015 15:09:14;GT-I9515 - 1a88bbcf523c933c;31;;;;0,75;-96
F4:1C:50:21:23:FD;-30;-98;0,75;03-12-2015 15:09:15;GT-I9515 - 1a88bbcf523c933c;31;;;;0,75;-98
F4:1C:50:21:23:FD;-30;-98;0,75;03-12-2015 15:09:31;GT-I9515 - 1a88bbcf523c933c;31;;;;0,75;-98
F4:1C:50:21:23:FD;-30;-97;0,75;03-12-2015 15:09:46;GT-I9515 - 1a88bbcf523c933c;31;;;;0,75;-97
F4:1C:50:21:23:FD;-30;-97;0,75;03-12-2015 15:10:17;GT-I9515 - 1a88bbcf523c933c;31;;;;0,75;-97
F4:1C:50:21:23:FD;-30;-96;0,75;03-12-2015 15:10:18;GT-I9515 - 1a88bbcf523c933c;31;;;;0,75;-96
F4:1C:50:21:23:FD;-30;-97;0,75;03-12-2015 15:10:19;GT-I9515 - 1a88bbcf523c933c;31;;;;0,75;-97
F4:1C:50:21:23:FD;-30;-96;0,75;03-12-2015 15:10:35;GT-I9515 - 1a88bbcf523c933c;30;;;;0,75;-96
F4:1C:50:21:23:FD;-30;-98;0,75;03-12-2015 15:10:51;GT-I9515 - 1a88bbcf523c933c;30;;;;0,75;-98
F4:1C:50:21:23:FD;-30;-99;0,75;03-12-2015 15:11:06;GT-I9515 - 1a88bbcf523c933c;30;;;;0,75;-99
F4:1C:50:21:23:FD;-30;-95;0,75;03-12-2015 15:11:06;GT-I9515 - 1a88bbcf523c933c;30;;;;0,75;-95
F4:1C:50:21:23:FD;-30;-97;0,75;03-12-2015 15:11:06;GT-I9515 - 1a88bbcf523c933c;30;;;;0,75;-97
F4:1C:50:21:23:FD;-30;-97;0,75;03-12-2015 15:11:07;GT-I9515 - 1a88bbcf523c933c;30;;;;0,75;-97
F4:1C:50:21:23:FD;-30;-98;0,75;03-12-2015 15:11:22;GT-I9515 - 1a88bbcf523c933c;30;;;;0,75;-98
F4:1C:50:21:23:FD;-30;-98;0,75;03-12-2015 15:11:54;GT-I9515 - 1a88bbcf523c933c;30;;;;0,75;-98
F4:1C:50:21:23:FD;-30;-98;0,75;03-12-2015 15:11:54;GT-I9515 - 1a88bbcf523c933c;30;;;;0,75;-98
F4:1C:50:21:23:FD;-30;-98;0,75;03-12-2015 15:11:55;GT-I9515 - 1a88bbcf523c933c;30;;;;0,75;-98
F4:1C:50:21:23:FD;-30;-95;0,75;03-12-2015 15:15:05;GT-I9515 - 1a88bbcf523c933c;29;;;;0,75;-95
F4:1C:50:21:23:FD;-30;-95;0,75;03-12-2015 15:15:06;GT-I9515 - 1a88bbcf523c933c;29;;;;0,75;-95
F4:1C:50:21:23:FD;-30;-95;0,75;03-12-2015 15:15:07;GT-I9515 - 1a88bbcf523c933c;29;;;;0,75;-95
F4:1C:50:21:23:FD;-30;-94;0,75;03-12-2015 15:15:22;GT-I9515 - 1a88bbcf523c933c;29;;;;0,75;-94
F4:1C:50:21:23:FD;-30;-94;0,75;03-12-2015 15:15:23;GT-I9515 - 1a88bbcf523c933c;29;;;;0,75;-94
F4:1C:50:21:23:FD;-30;-98;1;03-12-2015 15:15:55;GT-I9515 - 1a88bbcf523c933c;28;;;;1;-98
F4:1C:50:21:23:FD;-30;-94;1;03-12-2015 15:16:09;GT-I9515 - 1a88bbcf523c933c;28;;;;1;-94
F4:1C:50:21:23:FD;-30;-94;1;03-12-2015 15:16:10;GT-I9515 - 1a88bbcf523c933c;28;;;;1;-94
F4:1C:50:21:23:FD;-30;-95;1;03-12-2015 15:16:11;GT-I9515 - 1a88bbcf523c933c;28;;;;1;-95
F4:1C:50:21:23:FD;-30;-94;1;03-12-2015 15:16:25;GT-I9515 - 1a88bbcf523c933c;28;;;;1;-94
F4:1C:50:21:23:FD;-30;-95;1;03-12-2015 15:16:26;GT-I9515 - 1a88bbcf523c933c;28;;;;1;-95
F4:1C:50:21:23:FD;-30;-94;1;03-12-2015 15:16:41;GT-I9515 - 1a88bbcf523c933c;28;;;;1;-94
F4:1C:50:21:23:FD;-30;-95;1;03-12-2015 15:16:59;GT-I9515 - 1a88bbcf523c933c;27;;;;1;-95
F4:1C:50:21:23:FD;-30;-96;1;03-12-2015 15:17:14;GT-I9515 - 1a88bbcf523c933c;27;;;;1;-96
F4:1C:50:21:23:FD;-30;-95;1;03-12-2015 15:17:14;GT-I9515 - 1a88bbcf523c933c;27;;;;1;-95
F4:1C:50:21:23:FD;-30;-96;1;03-12-2015 15:17:30;GT-I9515 - 1a88bbcf523c933c;27;;;;1;-96
F4:1C:50:21:23:FD;-30;-94;1;03-12-2015 15:17:47;GT-I9515 - 1a88bbcf523c933c;27;;;;1;-94
F4:1C:50:21:23:FD;-30;-95;1;03-12-2015 15:18:34;GT-I9515 - 1a88bbcf523c933c;26;;;;1;-95
F4:1C:50:21:23:FD;-30;-94;1;03-12-2015 15:18:35;GT-I9515 - 1a88bbcf523c933c;26;;;;1;-94
F4:1C:50:21:23:FD;-30;-95;1;03-12-2015 15:18:50;GT-I9515 - 1a88bbcf523c933c;26;;;;1;-95
F4:1C:50:21:23:FD;-30;-96;1;03-12-2015 15:19:05;GT-I9515 - 1a88bbcf523c933c;26;;;;1;-96
F4:1C:50:21:23:FD;-30;-95;1;03-12-2015 15:19:07;GT-I9515 - 1a88bbcf523c933c;26;;;;1;-95
F4:1C:50:21:23:FD;-30;-95;1;03-12-2015 15:19:21;GT-I9515 - 1a88bbcf523c933c;26;;;;1;-95
F4:1C:50:21:23:FD;-30;-95;1;03-12-2015 15:19:22;GT-I9515 - 1a88bbcf523c933c;26;;;;1;-95
F4:1C:50:21:23:FD;-30;-95;1;03-12-2015 15:19:37;GT-I9515 - 1a88bbcf523c933c;25;;;;1;-95
