ID beacon'a;Moc rozgłaszania;RSSI;Dystans;Czas;ID urządzenia;Poziom baterii;;;;;Dystans;RSSI
F4:1C:50:21:23:FD;-20;-74;0,3;03-12-2015 14:50:36;GT-I9515 - 1a88bbcf523c933c;38;;;;;0,3;-74
F4:1C:50:21:23:FD;-20;-74;0,3;03-12-2015 14:50:37;GT-I9515 - 1a88bbcf523c933c;38;;;;;0,3;-74
F4:1C:50:21:23:FD;-20;-72;0,3;03-12-2015 14:50:51;GT-I9515 - 1a88bbcf523c933c;37;;;;;0,3;-72
F4:1C:50:21:23:FD;-20;-74;0,3;03-12-2015 14:51:08;GT-I9515 - 1a88bbcf523c933c;37;;;;;0,3;-74
F4:1C:50:21:23:FD;-20;-74;0,3;03-12-2015 14:51:09;GT-I9515 - 1a88bbcf523c933c;37;;;;;0,3;-74
F4:1C:50:21:23:FD;-20;-74;0,3;03-12-2015 14:51:23;GT-I9515 - 1a88bbcf523c933c;37;;;;;0,3;-74
F4:1C:50:21:23:FD;-20;-74;0,3;03-12-2015 14:51:25;GT-I9515 - 1a88bbcf523c933c;37;;;;;0,3;-74
F4:1C:50:21:23:FD;-20;-74;0,3;03-12-2015 14:51:41;GT-I9515 - 1a88bbcf523c933c;37;;;;;0,3;-74
F4:1C:50:21:23:FD;-20;-74;0,3;03-12-2015 14:51:55;GT-I9515 - 1a88bbcf523c933c;37;;;;;0,3;-74
F4:1C:50:21:23:FD;-20;-74;0,3;03-12-2015 14:52:12;GT-I9515 - 1a88bbcf523c933c;36;;;;;0,3;-74
F4:1C:50:21:23:FD;-20;-74;0,3;03-12-2015 14:52:12;GT-I9515 - 1a88bbcf523c933c;36;;;;;0,3;-74
F4:1C:50:21:23:FD;-20;-74;0,3;03-12-2015 14:52:28;GT-I9515 - 1a88bbcf523c933c;36;;;;;0,3;-74
F4:1C:50:21:23:FD;-20;-74;0,3;03-12-2015 14:52:29;GT-I9515 - 1a88bbcf523c933c;36;;;;;0,3;-74
F4:1C:50:21:23:FD;-20;-74;0,3;03-12-2015 14:52:45;GT-I9515 - 1a88bbcf523c933c;36;;;;;0,3;-74
F4:1C:50:21:23:FD;-20;-74;0,3;03-12-2015 14:52:59;GT-I9515 - 1a88bbcf523c933c;36;;;;;0,3;-74
F4:1C:50:21:23:FD;-20;-74;0,3;03-12-2015 14:53:16;GT-I9515 - 1a88bbcf523c933c;36;;;;;0,3;-74
F4:1C:50:21:23:FD;-20;-75;0,3;03-12-2015 14:53:33;GT-I9515 - 1a88bbcf523c933c;36;;;;;0,3;-75
F4:1C:50:21:23:FD;-20;-74;0,3;03-12-2015 14:53:48;GT-I9515 - 1a88bbcf523c933c;36;;;;;0,3;-74
F4:1C:50:21:23:FD;-20;-74;0,3;03-12-2015 14:54:04;GT-I9515 - 1a88bbcf523c933c;36;;;;;0,3;-74
F4:1C:50:21:23:FD;-20;-74;0,3;03-12-2015 14:54:05;GT-I9515 - 1a88bbcf523c933c;36;;;;;0,3;-74
F4:1C:50:21:23:FD;-20;-74;0,3;03-12-2015 14:54:19;GT-I9515 - 1a88bbcf523c933c;36;;;;;0,3;-74
F4:1C:50:21:23:FD;-20;-75;0,3;03-12-2015 14:54:21;GT-I9515 - 1a88bbcf523c933c;36;;;;;0,3;-75
F4:1C:50:21:23:FD;-20;-74;0,3;03-12-2015 14:54:37;GT-I9515 - 1a88bbcf523c933c;36;;;;;0,3;-74
F4:1C:50:21:23:FD;-20;-74;0,3;03-12-2015 14:54:51;GT-I9515 - 1a88bbcf523c933c;35;;;;;0,3;-74
F4:1C:50:21:23:FD;-20;-74;0,3;03-12-2015 14:54:52;GT-I9515 - 1a88bbcf523c933c;35;;;;;0,3;-74
F4:1C:50:21:23:FD;-20;-74;0,3;03-12-2015 14:55:08;GT-I9515 - 1a88bbcf523c933c;35;;;;;0,3;-74
F4:1C:50:21:23:FD;-20;-74;0,3;03-12-2015 14:55:24;GT-I9515 - 1a88bbcf523c933c;35;;;;;0,3;-74
F4:1C:50:21:23:FD;-20;-74;0,3;03-12-2015 14:55:24;GT-I9515 - 1a88bbcf523c933c;35;;;;;0,3;-74
F4:1C:50:21:23:FD;-20;-74;0,3;03-12-2015 14:55:41;GT-I9515 - 1a88bbcf523c933c;35;;;;;0,3;-74
F4:1C:50:21:23:FD;-20;-74;0,3;03-12-2015 14:55:41;GT-I9515 - 1a88bbcf523c933c;35;;;;;0,3;-74
F4:1C:50:21:23:FD;-20;-74;0,3;03-12-2015 14:55:41;GT-I9515 - 1a88bbcf523c933c;35;;;;;0,3;-74
F4:1C:50:21:23:FD;-20;-74;0,3;03-12-2015 14:55:56;GT-I9515 - 1a88bbcf523c933c;35;;;;;0,3;-74
F4:1C:50:21:23:FD;-20;-74;0,3;03-12-2015 14:55:56;GT-I9515 - 1a88bbcf523c933c;35;;;;;0,3;-74
F4:1C:50:21:23:FD;-20;-74;0,3;03-12-2015 14:55:56;GT-I9515 - 1a88bbcf523c933c;35;;;;;0,3;-74
F4:1C:50:21:23:FD;-20;-74;0,3;03-12-2015 14:55:57;GT-I9515 - 1a88bbcf523c933c;35;;;;;0,3;-74
F4:1C:50:21:23:FD;-20;-74;0,3;03-12-2015 14:56:12;GT-I9515 - 1a88bbcf523c933c;35;;;;;0,3;-74
F4:1C:50:21:23:FD;-20;-74;0,3;03-12-2015 14:56:13;GT-I9515 - 1a88bbcf523c933c;35;;;;;0,3;-74
F4:1C:50:21:23:FD;-20;-74;0,3;03-12-2015 14:56:29;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-74
F4:1C:50:21:23:FD;-20;-74;0,3;03-12-2015 14:56:44;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-74
F4:1C:50:21:23:FD;-20;-74;0,3;03-12-2015 14:57:00;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-74
F4:1C:50:21:23:FD;-20;-74;0,3;03-12-2015 14:57:00;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-74
F4:1C:50:21:23:FD;-20;-74;0,3;03-12-2015 14:57:01;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-74
F4:1C:50:21:23:FD;-20;-74;0,3;03-12-2015 14:57:01;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-74
F4:1C:50:21:23:FD;-20;-74;0,3;03-12-2015 14:57:15;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-74
F4:1C:50:21:23:FD;-20;-74;0,3;03-12-2015 14:57:16;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-74
F4:1C:50:21:23:FD;-20;-74;0,3;03-12-2015 14:57:17;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-74
F4:1C:50:21:23:FD;-20;-74;0,3;03-12-2015 14:57:17;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-74
F4:1C:50:21:23:FD;-20;-74;0,3;03-12-2015 14:57:32;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-74
F4:1C:50:21:23:FD;-20;-74;0,3;03-12-2015 14:57:32;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-74
F4:1C:50:21:23:FD;-20;-78;0,3;03-12-2015 14:57:48;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-78
F4:1C:50:21:23:FD;-20;-75;0,3;03-12-2015 14:58:04;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-75
F4:1C:50:21:23:FD;-20;-75;0,3;03-12-2015 14:58:05;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-75
F4:1C:50:21:23:FD;-20;-75;0,3;03-12-2015 14:58:05;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-75
F4:1C:50:21:23:FD;-20;-73;0,3;03-12-2015 14:58:20;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-73
F4:1C:50:21:23:FD;-20;-74;0,3;03-12-2015 14:58:36;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-74
F4:1C:50:21:23:FD;-20;-74;0,3;03-12-2015 14:58:36;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-74
F4:1C:50:21:23:FD;-20;-74;0,3;03-12-2015 14:58:37;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-74
F4:1C:50:21:23:FD;-20;-74;0,3;03-12-2015 14:58:53;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-74
F4:1C:50:21:23:FD;-20;-74;0,3;03-12-2015 14:58:54;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-74
F4:1C:50:21:23:FD;-20;-74;0,3;03-12-2015 14:59:08;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-74
F4:1C:50:21:23:FD;-20;-74;0,3;03-12-2015 14:59:09;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-74
F4:1C:50:21:23:FD;-20;-74;0,3;03-12-2015 14:59:24;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-74
F4:1C:50:21:23:FD;-20;-74;0,3;03-12-2015 14:59:39;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-74
F4:1C:50:21:23:FD;-20;-74;0,3;03-12-2015 14:59:41;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-74
F4:1C:50:21:23:FD;-20;-74;0,3;03-12-2015 14:59:41;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-74
F4:1C:50:21:23:FD;-20;-74;0,3;03-12-2015 14:59:56;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-74
F4:1C:50:21:23:FD;-20;-74;0,3;03-12-2015 14:59:57;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-74
F4:1C:50:21:23:FD;-20;-74;0,3;03-12-2015 15:00:13;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-74
F4:1C:50:21:23:FD;-20;-74;0,3;03-12-2015 15:00:29;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-74
F4:1C:50:21:23:FD;-20;-74;0,3;03-12-2015 15:01:00;GT-I9515 - 1a88bbcf523c933c;33;;;;;0,3;-74
F4:1C:50:21:23:FD;-20;-75;0,3;03-12-2015 15:01:00;GT-I9515 - 1a88bbcf523c933c;33;;;;;0,3;-75
F4:1C:50:21:23:FD;-20;-74;0,3;03-12-2015 15:01:16;GT-I9515 - 1a88bbcf523c933c;33;;;;;0,3;-74
F4:1C:50:21:23:FD;-20;-72;0,3;03-12-2015 15:01:17;GT-I9515 - 1a88bbcf523c933c;33;;;;;0,3;-72
F4:1C:50:21:23:FD;-20;-72;0,3;03-12-2015 15:01:32;GT-I9515 - 1a88bbcf523c933c;33;;;;;0,3;-72
F4:1C:50:21:23:FD;-20;-74;0,3;03-12-2015 15:01:32;GT-I9515 - 1a88bbcf523c933c;33;;;;;0,3;-74
F4:1C:50:21:23:FD;-20;-74;0,3;03-12-2015 15:01:48;GT-I9515 - 1a88bbcf523c933c;33;;;;;0,3;-74
F4:1C:50:21:23:FD;-20;-74;0,3;03-12-2015 15:01:48;GT-I9515 - 1a88bbcf523c933c;33;;;;;0,3;-74
F4:1C:50:21:23:FD;-20;-74;0,3;03-12-2015 15:01:48;GT-I9515 - 1a88bbcf523c933c;33;;;;;0,3;-74
F4:1C:50:21:23:FD;-20;-74;0,3;03-12-2015 15:02:04;GT-I9515 - 1a88bbcf523c933c;33;;;;;0,3;-74
F4:1C:50:21:23:FD;-20;-74;0,3;03-12-2015 15:02:05;GT-I9515 - 1a88bbcf523c933c;33;;;;;0,3;-74
F4:1C:50:21:23:FD;-20;-74;0,3;03-12-2015 15:02:20;GT-I9515 - 1a88bbcf523c933c;33;;;;;0,3;-74
F4:1C:50:21:23:FD;-20;-74;0,3;03-12-2015 15:02:20;GT-I9515 - 1a88bbcf523c933c;33;;;;;0,3;-74
F4:1C:50:21:23:FD;-20;-74;0,3;03-12-2015 15:02:21;GT-I9515 - 1a88bbcf523c933c;33;;;;;0,3;-74
F4:1C:50:21:23:FD;-20;-74;0,3;03-12-2015 15:02:35;GT-I9515 - 1a88bbcf523c933c;33;;;;;0,3;-74
F4:1C:50:21:23:FD;-20;-74;0,3;03-12-2015 15:02:37;GT-I9515 - 1a88bbcf523c933c;33;;;;;0,3;-74
F4:1C:50:21:23:FD;-20;-74;0,3;03-12-2015 15:02:51;GT-I9515 - 1a88bbcf523c933c;33;;;;;0,3;-74
F4:1C:50:21:23:FD;-20;-74;0,3;03-12-2015 15:02:52;GT-I9515 - 1a88bbcf523c933c;33;;;;;0,3;-74
F4:1C:50:21:23:FD;-20;-74;0,3;03-12-2015 15:02:52;GT-I9515 - 1a88bbcf523c933c;33;;;;;0,3;-74
F4:1C:50:21:23:FD;-20;-74;0,3;03-12-2015 15:03:08;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,3;-74
F4:1C:50:21:23:FD;-20;-74;0,3;03-12-2015 15:03:09;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,3;-74
F4:1C:50:21:23:FD;-20;-74;0,3;03-12-2015 15:03:23;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,3;-74
F4:1C:50:21:23:FD;-20;-74;0,3;03-12-2015 15:03:25;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,3;-74
F4:1C:50:21:23:FD;-20;-74;0,3;03-12-2015 15:03:25;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,3;-74
F4:1C:50:21:23:FD;-20;-75;0,3;03-12-2015 15:03:40;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,3;-75
F4:1C:50:21:23:FD;-20;-74;0,3;03-12-2015 15:03:41;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,3;-74
F4:1C:50:21:23:FD;-20;-80;0,5;03-12-2015 15:04:12;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-80
F4:1C:50:21:23:FD;-20;-80;0,5;03-12-2015 15:04:13;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-80
F4:1C:50:21:23:FD;-20;-80;0,5;03-12-2015 15:04:28;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-80
F4:1C:50:21:23:FD;-20;-80;0,5;03-12-2015 15:04:29;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-80
F4:1C:50:21:23:FD;-20;-80;0,5;03-12-2015 15:04:44;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-80
F4:1C:50:21:23:FD;-20;-80;0,5;03-12-2015 15:04:45;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-80
F4:1C:50:21:23:FD;-20;-80;0,5;03-12-2015 15:04:45;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-80
F4:1C:50:21:23:FD;-20;-80;0,5;03-12-2015 15:05:00;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-80
F4:1C:50:21:23:FD;-20;-80;0,5;03-12-2015 15:05:15;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-80
F4:1C:50:21:23:FD;-20;-80;0,5;03-12-2015 15:05:16;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-80
F4:1C:50:21:23:FD;-20;-79;0,5;03-12-2015 15:05:32;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-79
F4:1C:50:21:23:FD;-20;-79;0,5;03-12-2015 15:05:33;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-79
F4:1C:50:21:23:FD;-20;-79;0,5;03-12-2015 15:05:49;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-79
F4:1C:50:21:23:FD;-20;-79;0,5;03-12-2015 15:05:49;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-79
F4:1C:50:21:23:FD;-20;-79;0,5;03-12-2015 15:06:05;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-79
F4:1C:50:21:23:FD;-20;-79;0,5;03-12-2015 15:06:05;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-79
F4:1C:50:21:23:FD;-20;-80;0,5;03-12-2015 15:06:20;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-80
F4:1C:50:21:23:FD;-20;-80;0,5;03-12-2015 15:06:20;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-80
F4:1C:50:21:23:FD;-20;-79;0,5;03-12-2015 15:06:20;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-79
F4:1C:50:21:23:FD;-20;-79;0,5;03-12-2015 15:06:36;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-79
F4:1C:50:21:23:FD;-20;-79;0,5;03-12-2015 15:06:36;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-79
F4:1C:50:21:23:FD;-20;-79;0,5;03-12-2015 15:06:37;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-79
F4:1C:50:21:23:FD;-20;-80;0,5;03-12-2015 15:06:51;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-80
F4:1C:50:21:23:FD;-20;-80;0,5;03-12-2015 15:06:52;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-80
F4:1C:50:21:23:FD;-20;-80;0,5;03-12-2015 15:06:52;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-80
F4:1C:50:21:23:FD;-20;-79;0,5;03-12-2015 15:06:53;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-79
F4:1C:50:21:23:FD;-20;-79;0,5;03-12-2015 15:07:08;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-79
F4:1C:50:21:23:FD;-20;-79;0,5;03-12-2015 15:07:24;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-79
F4:1C:50:21:23:FD;-20;-80;0,5;03-12-2015 15:07:25;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-80
F4:1C:50:21:23:FD;-20;-80;0,5;03-12-2015 15:07:25;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-80
F4:1C:50:21:23:FD;-20;-79;0,5;03-12-2015 15:07:39;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-79
F4:1C:50:21:23:FD;-20;-79;0,5;03-12-2015 15:07:40;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-79
F4:1C:50:21:23:FD;-20;-79;0,5;03-12-2015 15:07:41;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-79
F4:1C:50:21:23:FD;-20;-80;0,5;03-12-2015 15:07:56;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-80
F4:1C:50:21:23:FD;-20;-79;0,5;03-12-2015 15:07:56;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-79
F4:1C:50:21:23:FD;-20;-79;0,5;03-12-2015 15:07:56;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-79
F4:1C:50:21:23:FD;-20;-79;0,5;03-12-2015 15:07:57;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-79
F4:1C:50:21:23:FD;-20;-84;0,75;03-12-2015 15:09:01;GT-I9515 - 1a88bbcf523c933c;31;;;;;0,75;-84
F4:1C:50:21:23:FD;-20;-83;0,75;03-12-2015 15:09:01;GT-I9515 - 1a88bbcf523c933c;31;;;;;0,75;-83
F4:1C:50:21:23:FD;-20;-83;0,75;03-12-2015 15:09:16;GT-I9515 - 1a88bbcf523c933c;31;;;;;0,75;-83
F4:1C:50:21:23:FD;-20;-83;0,75;03-12-2015 15:09:17;GT-I9515 - 1a88bbcf523c933c;31;;;;;0,75;-83
F4:1C:50:21:23:FD;-20;-83;0,75;03-12-2015 15:09:32;GT-I9515 - 1a88bbcf523c933c;31;;;;;0,75;-83
F4:1C:50:21:23:FD;-20;-84;0,75;03-12-2015 15:09:33;GT-I9515 - 1a88bbcf523c933c;31;;;;;0,75;-84
F4:1C:50:21:23:FD;-20;-84;0,75;03-12-2015 15:09:33;GT-I9515 - 1a88bbcf523c933c;31;;;;;0,75;-84
F4:1C:50:21:23:FD;-20;-83;0,75;03-12-2015 15:09:47;GT-I9515 - 1a88bbcf523c933c;31;;;;;0,75;-83
F4:1C:50:21:23:FD;-20;-83;0,75;03-12-2015 15:09:48;GT-I9515 - 1a88bbcf523c933c;31;;;;;0,75;-83
F4:1C:50:21:23:FD;-20;-83;0,75;03-12-2015 15:09:49;GT-I9515 - 1a88bbcf523c933c;31;;;;;0,75;-83
F4:1C:50:21:23:FD;-20;-83;0,75;03-12-2015 15:09:49;GT-I9515 - 1a88bbcf523c933c;31;;;;;0,75;-83
F4:1C:50:21:23:FD;-20;-83;0,75;03-12-2015 15:10:05;GT-I9515 - 1a88bbcf523c933c;31;;;;;0,75;-83
F4:1C:50:21:23:FD;-20;-83;0,75;03-12-2015 15:10:20;GT-I9515 - 1a88bbcf523c933c;31;;;;;0,75;-83
F4:1C:50:21:23:FD;-20;-84;0,75;03-12-2015 15:10:21;GT-I9515 - 1a88bbcf523c933c;31;;;;;0,75;-84
F4:1C:50:21:23:FD;-20;-83;0,75;03-12-2015 15:10:36;GT-I9515 - 1a88bbcf523c933c;30;;;;;0,75;-83
F4:1C:50:21:23:FD;-20;-83;0,75;03-12-2015 15:10:36;GT-I9515 - 1a88bbcf523c933c;30;;;;;0,75;-83
F4:1C:50:21:23:FD;-20;-83;0,75;03-12-2015 15:10:37;GT-I9515 - 1a88bbcf523c933c;30;;;;;0,75;-83
F4:1C:50:21:23:FD;-20;-83;0,75;03-12-2015 15:11:08;GT-I9515 - 1a88bbcf523c933c;30;;;;;0,75;-83
F4:1C:50:21:23:FD;-20;-83;0,75;03-12-2015 15:11:08;GT-I9515 - 1a88bbcf523c933c;30;;;;;0,75;-83
F4:1C:50:21:23:FD;-20;-83;0,75;03-12-2015 15:11:23;GT-I9515 - 1a88bbcf523c933c;30;;;;;0,75;-83
F4:1C:50:21:23:FD;-20;-83;0,75;03-12-2015 15:11:25;GT-I9515 - 1a88bbcf523c933c;30;;;;;0,75;-83
F4:1C:50:21:23:FD;-20;-84;0,75;03-12-2015 15:11:40;GT-I9515 - 1a88bbcf523c933c;30;;;;;0,75;-84
F4:1C:50:21:23:FD;-20;-84;0,75;03-12-2015 15:11:41;GT-I9515 - 1a88bbcf523c933c;30;;;;;0,75;-84
F4:1C:50:21:23:FD;-20;-84;0,75;03-12-2015 15:11:56;GT-I9515 - 1a88bbcf523c933c;30;;;;;0,75;-84
F4:1C:50:21:23:FD;-20;-84;0,75;03-12-2015 15:11:57;GT-I9515 - 1a88bbcf523c933c;30;;;;;0,75;-84
F4:1C:50:21:23:FD;-20;-84;0,75;03-12-2015 15:11:57;GT-I9515 - 1a88bbcf523c933c;30;;;;;0,75;-84
F4:1C:50:21:23:FD;-20;-81;0,75;03-12-2015 15:14:37;GT-I9515 - 1a88bbcf523c933c;29;;;;;0,75;-81
F4:1C:50:21:23:FD;-20;-83;0,75;03-12-2015 15:14:51;GT-I9515 - 1a88bbcf523c933c;29;;;;;0,75;-83
F4:1C:50:21:23:FD;-20;-83;0,75;03-12-2015 15:14:52;GT-I9515 - 1a88bbcf523c933c;29;;;;;0,75;-83
F4:1C:50:21:23:FD;-20;-80;0,75;03-12-2015 15:15:07;GT-I9515 - 1a88bbcf523c933c;29;;;;;0,75;-80
F4:1C:50:21:23:FD;-20;-81;0,75;03-12-2015 15:15:08;GT-I9515 - 1a88bbcf523c933c;29;;;;;0,75;-81
F4:1C:50:21:23:FD;-20;-81;0,75;03-12-2015 15:15:09;GT-I9515 - 1a88bbcf523c933c;29;;;;;0,75;-81
F4:1C:50:21:23:FD;-20;-84;1;03-12-2015 15:15:56;GT-I9515 - 1a88bbcf523c933c;28;;;;;1;-84
F4:1C:50:21:23:FD;-20;-81;1;03-12-2015 15:16:13;GT-I9515 - 1a88bbcf523c933c;28;;;;;1;-81
F4:1C:50:21:23:FD;-20;-81;1;03-12-2015 15:16:27;GT-I9515 - 1a88bbcf523c933c;28;;;;;1;-81
F4:1C:50:21:23:FD;-20;-81;1;03-12-2015 15:16:28;GT-I9515 - 1a88bbcf523c933c;28;;;;;1;-81
F4:1C:50:21:23:FD;-20;-81;1;03-12-2015 15:16:29;GT-I9515 - 1a88bbcf523c933c;28;;;;;1;-81
F4:1C:50:21:23:FD;-20;-81;1;03-12-2015 15:17:15;GT-I9515 - 1a88bbcf523c933c;27;;;;;1;-81
F4:1C:50:21:23:FD;-20;-82;1;03-12-2015 15:17:32;GT-I9515 - 1a88bbcf523c933c;27;;;;;1;-82
F4:1C:50:21:23:FD;-20;-82;1;03-12-2015 15:17:33;GT-I9515 - 1a88bbcf523c933c;27;;;;;1;-82
F4:1C:50:21:23:FD;-20;-82;1;03-12-2015 15:17:48;GT-I9515 - 1a88bbcf523c933c;27;;;;;1;-82
F4:1C:50:21:23:FD;-20;-82;1;03-12-2015 15:18:03;GT-I9515 - 1a88bbcf523c933c;27;;;;;1;-82
F4:1C:50:21:23:FD;-20;-81;1;03-12-2015 15:18:20;GT-I9515 - 1a88bbcf523c933c;27;;;;;1;-81
F4:1C:50:21:23:FD;-20;-82;1;03-12-2015 15:18:20;GT-I9515 - 1a88bbcf523c933c;27;;;;;1;-82
