ID beacon'a;Moc rozgłaszania;RSSI;Dystans;Czas;ID urządzenia;Poziom baterii;;;;;Dystans;RSSI
F4:1C:50:21:23:FD;-8;-63;0,3;03-12-2015 14:50:25;GT-I9515 - 1a88bbcf523c933c;38;;;;;0,3;-63
F4:1C:50:21:23:FD;-8;-63;0,3;03-12-2015 14:50:42;GT-I9515 - 1a88bbcf523c933c;37;;;;;0,3;-63
F4:1C:50:21:23:FD;-8;-63;0,3;03-12-2015 14:50:58;GT-I9515 - 1a88bbcf523c933c;37;;;;;0,3;-63
F4:1C:50:21:23:FD;-8;-63;0,3;03-12-2015 14:50:58;GT-I9515 - 1a88bbcf523c933c;37;;;;;0,3;-63
F4:1C:50:21:23:FD;-8;-63;0,3;03-12-2015 14:50:59;GT-I9515 - 1a88bbcf523c933c;37;;;;;0,3;-63
F4:1C:50:21:23:FD;-8;-63;0,3;03-12-2015 14:51:15;GT-I9515 - 1a88bbcf523c933c;37;;;;;0,3;-63
F4:1C:50:21:23:FD;-8;-63;0,3;03-12-2015 14:51:30;GT-I9515 - 1a88bbcf523c933c;37;;;;;0,3;-63
F4:1C:50:21:23:FD;-8;-62;0,3;03-12-2015 14:51:46;GT-I9515 - 1a88bbcf523c933c;37;;;;;0,3;-62
F4:1C:50:21:23:FD;-8;-63;0,3;03-12-2015 14:51:47;GT-I9515 - 1a88bbcf523c933c;37;;;;;0,3;-63
F4:1C:50:21:23:FD;-8;-63;0,3;03-12-2015 14:52:03;GT-I9515 - 1a88bbcf523c933c;37;;;;;0,3;-63
F4:1C:50:21:23:FD;-8;-63;0,3;03-12-2015 14:52:03;GT-I9515 - 1a88bbcf523c933c;37;;;;;0,3;-63
F4:1C:50:21:23:FD;-8;-62;0,3;03-12-2015 14:52:17;GT-I9515 - 1a88bbcf523c933c;36;;;;;0,3;-62
F4:1C:50:21:23:FD;-8;-62;0,3;03-12-2015 14:52:19;GT-I9515 - 1a88bbcf523c933c;36;;;;;0,3;-62
F4:1C:50:21:23:FD;-8;-63;0,3;03-12-2015 14:52:19;GT-I9515 - 1a88bbcf523c933c;36;;;;;0,3;-63
F4:1C:50:21:23:FD;-8;-63;0,3;03-12-2015 14:52:34;GT-I9515 - 1a88bbcf523c933c;36;;;;;0,3;-63
F4:1C:50:21:23:FD;-8;-62;0,3;03-12-2015 14:52:35;GT-I9515 - 1a88bbcf523c933c;36;;;;;0,3;-62
F4:1C:50:21:23:FD;-8;-63;0,3;03-12-2015 14:52:50;GT-I9515 - 1a88bbcf523c933c;36;;;;;0,3;-63
F4:1C:50:21:23:FD;-8;-63;0,3;03-12-2015 14:52:50;GT-I9515 - 1a88bbcf523c933c;36;;;;;0,3;-63
F4:1C:50:21:23:FD;-8;-63;0,3;03-12-2015 14:53:07;GT-I9515 - 1a88bbcf523c933c;36;;;;;0,3;-63
F4:1C:50:21:23:FD;-8;-63;0,3;03-12-2015 14:53:37;GT-I9515 - 1a88bbcf523c933c;36;;;;;0,3;-63
F4:1C:50:21:23:FD;-8;-62;0,3;03-12-2015 14:53:38;GT-I9515 - 1a88bbcf523c933c;36;;;;;0,3;-62
F4:1C:50:21:23:FD;-8;-63;0,3;03-12-2015 14:53:39;GT-I9515 - 1a88bbcf523c933c;36;;;;;0,3;-63
F4:1C:50:21:23:FD;-8;-63;0,3;03-12-2015 14:53:53;GT-I9515 - 1a88bbcf523c933c;36;;;;;0,3;-63
F4:1C:50:21:23:FD;-8;-63;0,3;03-12-2015 14:53:54;GT-I9515 - 1a88bbcf523c933c;36;;;;;0,3;-63
F4:1C:50:21:23:FD;-8;-63;0,3;03-12-2015 14:53:55;GT-I9515 - 1a88bbcf523c933c;36;;;;;0,3;-63
F4:1C:50:21:23:FD;-8;-62;0,3;03-12-2015 14:54:09;GT-I9515 - 1a88bbcf523c933c;36;;;;;0,3;-62
F4:1C:50:21:23:FD;-8;-63;0,3;03-12-2015 14:54:10;GT-I9515 - 1a88bbcf523c933c;36;;;;;0,3;-63
F4:1C:50:21:23:FD;-8;-63;0,3;03-12-2015 14:54:11;GT-I9515 - 1a88bbcf523c933c;36;;;;;0,3;-63
F4:1C:50:21:23:FD;-8;-62;0,3;03-12-2015 14:54:11;GT-I9515 - 1a88bbcf523c933c;36;;;;;0,3;-62
F4:1C:50:21:23:FD;-8;-62;0,3;03-12-2015 14:54:27;GT-I9515 - 1a88bbcf523c933c;36;;;;;0,3;-62
F4:1C:50:21:23:FD;-8;-62;0,3;03-12-2015 14:54:42;GT-I9515 - 1a88bbcf523c933c;36;;;;;0,3;-62
F4:1C:50:21:23:FD;-8;-62;0,3;03-12-2015 14:54:42;GT-I9515 - 1a88bbcf523c933c;36;;;;;0,3;-62
F4:1C:50:21:23:FD;-8;-63;0,3;03-12-2015 14:54:43;GT-I9515 - 1a88bbcf523c933c;36;;;;;0,3;-63
F4:1C:50:21:23:FD;-8;-63;0,3;03-12-2015 14:54:58;GT-I9515 - 1a88bbcf523c933c;35;;;;;0,3;-63
F4:1C:50:21:23:FD;-8;-62;0,3;03-12-2015 14:54:58;GT-I9515 - 1a88bbcf523c933c;35;;;;;0,3;-62
F4:1C:50:21:23:FD;-8;-63;0,3;03-12-2015 14:54:59;GT-I9515 - 1a88bbcf523c933c;35;;;;;0,3;-63
F4:1C:50:21:23:FD;-8;-63;0,3;03-12-2015 14:54:59;GT-I9515 - 1a88bbcf523c933c;35;;;;;0,3;-63
F4:1C:50:21:23:FD;-8;-63;0,3;03-12-2015 14:55:15;GT-I9515 - 1a88bbcf523c933c;35;;;;;0,3;-63
F4:1C:50:21:23:FD;-8;-62;0,3;03-12-2015 14:55:15;GT-I9515 - 1a88bbcf523c933c;35;;;;;0,3;-62
F4:1C:50:21:23:FD;-8;-63;0,3;03-12-2015 14:55:30;GT-I9515 - 1a88bbcf523c933c;35;;;;;0,3;-63
F4:1C:50:21:23:FD;-8;-63;0,3;03-12-2015 14:55:30;GT-I9515 - 1a88bbcf523c933c;35;;;;;0,3;-63
F4:1C:50:21:23:FD;-8;-63;0,3;03-12-2015 14:55:30;GT-I9515 - 1a88bbcf523c933c;35;;;;;0,3;-63
F4:1C:50:21:23:FD;-8;-62;0,3;03-12-2015 14:55:46;GT-I9515 - 1a88bbcf523c933c;35;;;;;0,3;-62
F4:1C:50:21:23:FD;-8;-62;0,3;03-12-2015 14:55:46;GT-I9515 - 1a88bbcf523c933c;35;;;;;0,3;-62
F4:1C:50:21:23:FD;-8;-63;0,3;03-12-2015 14:55:47;GT-I9515 - 1a88bbcf523c933c;35;;;;;0,3;-63
F4:1C:50:21:23:FD;-8;-62;0,3;03-12-2015 14:56:02;GT-I9515 - 1a88bbcf523c933c;35;;;;;0,3;-62
F4:1C:50:21:23:FD;-8;-62;0,3;03-12-2015 14:56:02;GT-I9515 - 1a88bbcf523c933c;35;;;;;0,3;-62
F4:1C:50:21:23:FD;-8;-63;0,3;03-12-2015 14:56:03;GT-I9515 - 1a88bbcf523c933c;35;;;;;0,3;-63
F4:1C:50:21:23:FD;-8;-62;0,3;03-12-2015 14:56:17;GT-I9515 - 1a88bbcf523c933c;35;;;;;0,3;-62
F4:1C:50:21:23:FD;-8;-62;0,3;03-12-2015 14:56:19;GT-I9515 - 1a88bbcf523c933c;35;;;;;0,3;-62
F4:1C:50:21:23:FD;-8;-62;0,3;03-12-2015 14:56:33;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-62
F4:1C:50:21:23:FD;-8;-62;0,3;03-12-2015 14:56:34;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-62
F4:1C:50:21:23:FD;-8;-62;0,3;03-12-2015 14:56:35;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-62
F4:1C:50:21:23:FD;-8;-62;0,3;03-12-2015 14:56:51;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-62
F4:1C:50:21:23:FD;-8;-63;0,3;03-12-2015 14:57:06;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-63
F4:1C:50:21:23:FD;-8;-62;0,3;03-12-2015 14:57:07;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-62
F4:1C:50:21:23:FD;-8;-62;0,3;03-12-2015 14:57:22;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-62
F4:1C:50:21:23:FD;-8;-62;0,3;03-12-2015 14:57:23;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-62
F4:1C:50:21:23:FD;-8;-63;0,3;03-12-2015 14:57:38;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-63
F4:1C:50:21:23:FD;-8;-63;0,3;03-12-2015 14:57:39;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-63
F4:1C:50:21:23:FD;-8;-62;0,3;03-12-2015 14:58:10;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-62
F4:1C:50:21:23:FD;-8;-62;0,3;03-12-2015 14:58:11;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-62
F4:1C:50:21:23:FD;-8;-62;0,3;03-12-2015 14:58:12;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-62
F4:1C:50:21:23:FD;-8;-62;0,3;03-12-2015 14:58:26;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-62
F4:1C:50:21:23:FD;-8;-63;0,3;03-12-2015 14:58:27;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-63
F4:1C:50:21:23:FD;-8;-62;0,3;03-12-2015 14:58:27;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-62
F4:1C:50:21:23:FD;-8;-62;0,3;03-12-2015 14:58:42;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-62
F4:1C:50:21:23:FD;-8;-62;0,3;03-12-2015 14:58:42;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-62
F4:1C:50:21:23:FD;-8;-62;0,3;03-12-2015 14:58:43;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-62
F4:1C:50:21:23:FD;-8;-62;0,3;03-12-2015 14:58:57;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-62
F4:1C:50:21:23:FD;-8;-62;0,3;03-12-2015 14:58:58;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-62
F4:1C:50:21:23:FD;-8;-63;0,3;03-12-2015 14:58:59;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-63
F4:1C:50:21:23:FD;-8;-63;0,3;03-12-2015 14:59:14;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-63
F4:1C:50:21:23:FD;-8;-63;0,3;03-12-2015 14:59:14;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-63
F4:1C:50:21:23:FD;-8;-63;0,3;03-12-2015 14:59:15;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-63
F4:1C:50:21:23:FD;-8;-63;0,3;03-12-2015 14:59:30;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-63
F4:1C:50:21:23:FD;-8;-63;0,3;03-12-2015 14:59:30;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-63
F4:1C:50:21:23:FD;-8;-63;0,3;03-12-2015 14:59:31;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-63
F4:1C:50:21:23:FD;-8;-62;0,3;03-12-2015 15:00:02;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-62
F4:1C:50:21:23:FD;-8;-63;0,3;03-12-2015 15:00:02;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-63
F4:1C:50:21:23:FD;-8;-62;0,3;03-12-2015 15:00:03;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-62
F4:1C:50:21:23:FD;-8;-62;0,3;03-12-2015 15:00:17;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-62
F4:1C:50:21:23:FD;-8;-63;0,3;03-12-2015 15:00:18;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-63
F4:1C:50:21:23:FD;-8;-62;0,3;03-12-2015 15:00:19;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-62
F4:1C:50:21:23:FD;-8;-62;0,3;03-12-2015 15:00:34;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-62
F4:1C:50:21:23:FD;-8;-63;0,3;03-12-2015 15:00:35;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-63
F4:1C:50:21:23:FD;-8;-63;0,3;03-12-2015 15:00:35;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-63
F4:1C:50:21:23:FD;-8;-63;0,3;03-12-2015 15:00:50;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-63
F4:1C:50:21:23:FD;-8;-63;0,3;03-12-2015 15:00:50;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-63
F4:1C:50:21:23:FD;-8;-63;0,3;03-12-2015 15:00:50;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-63
F4:1C:50:21:23:FD;-8;-62;0,3;03-12-2015 15:00:51;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-62
F4:1C:50:21:23:FD;-8;-63;0,3;03-12-2015 15:01:06;GT-I9515 - 1a88bbcf523c933c;33;;;;;0,3;-63
F4:1C:50:21:23:FD;-8;-63;0,3;03-12-2015 15:01:07;GT-I9515 - 1a88bbcf523c933c;33;;;;;0,3;-63
F4:1C:50:21:23:FD;-8;-63;0,3;03-12-2015 15:01:23;GT-I9515 - 1a88bbcf523c933c;33;;;;;0,3;-63
F4:1C:50:21:23:FD;-8;-62;0,3;03-12-2015 15:01:38;GT-I9515 - 1a88bbcf523c933c;33;;;;;0,3;-62
F4:1C:50:21:23:FD;-8;-62;0,3;03-12-2015 15:01:38;GT-I9515 - 1a88bbcf523c933c;33;;;;;0,3;-62
F4:1C:50:21:23:FD;-8;-62;0,3;03-12-2015 15:01:39;GT-I9515 - 1a88bbcf523c933c;33;;;;;0,3;-62
F4:1C:50:21:23:FD;-8;-62;0,3;03-12-2015 15:01:54;GT-I9515 - 1a88bbcf523c933c;33;;;;;0,3;-62
F4:1C:50:21:23:FD;-8;-62;0,3;03-12-2015 15:02:09;GT-I9515 - 1a88bbcf523c933c;33;;;;;0,3;-62
F4:1C:50:21:23:FD;-8;-62;0,3;03-12-2015 15:02:10;GT-I9515 - 1a88bbcf523c933c;33;;;;;0,3;-62
F4:1C:50:21:23:FD;-8;-63;0,3;03-12-2015 15:02:11;GT-I9515 - 1a88bbcf523c933c;33;;;;;0,3;-63
F4:1C:50:21:23:FD;-8;-62;0,3;03-12-2015 15:02:26;GT-I9515 - 1a88bbcf523c933c;33;;;;;0,3;-62
F4:1C:50:21:23:FD;-8;-62;0,3;03-12-2015 15:02:27;GT-I9515 - 1a88bbcf523c933c;33;;;;;0,3;-62
F4:1C:50:21:23:FD;-8;-62;0,3;03-12-2015 15:02:42;GT-I9515 - 1a88bbcf523c933c;33;;;;;0,3;-62
F4:1C:50:21:23:FD;-8;-62;0,3;03-12-2015 15:02:42;GT-I9515 - 1a88bbcf523c933c;33;;;;;0,3;-62
F4:1C:50:21:23:FD;-8;-63;0,3;03-12-2015 15:02:59;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,3;-63
F4:1C:50:21:23:FD;-8;-62;0,3;03-12-2015 15:03:14;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,3;-62
F4:1C:50:21:23:FD;-8;-63;0,3;03-12-2015 15:03:30;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,3;-63
F4:1C:50:21:23:FD;-8;-63;0,3;03-12-2015 15:03:30;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,3;-63
F4:1C:50:21:23:FD;-8;-62;0,3;03-12-2015 15:03:30;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,3;-62
F4:1C:50:21:23:FD;-8;-63;0,3;03-12-2015 15:03:31;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,3;-63
F4:1C:50:21:23:FD;-8;-62;0,3;03-12-2015 15:03:46;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,3;-62
F4:1C:50:21:23:FD;-8;-62;0,3;03-12-2015 15:03:46;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,3;-62
F4:1C:50:21:23:FD;-8;-62;0,3;03-12-2015 15:03:47;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,3;-62
F4:1C:50:21:23:FD;-8;-68;0,5;03-12-2015 15:04:33;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-68
F4:1C:50:21:23:FD;-8;-68;0,5;03-12-2015 15:04:34;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-68
F4:1C:50:21:23:FD;-8;-68;0,5;03-12-2015 15:04:35;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-68
F4:1C:50:21:23:FD;-8;-68;0,5;03-12-2015 15:04:50;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-68
F4:1C:50:21:23:FD;-8;-67;0,5;03-12-2015 15:04:50;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-67
F4:1C:50:21:23:FD;-8;-68;0,5;03-12-2015 15:04:51;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-68
F4:1C:50:21:23:FD;-8;-69;0,5;03-12-2015 15:05:06;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-69
F4:1C:50:21:23:FD;-8;-69;0,5;03-12-2015 15:05:06;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-69
F4:1C:50:21:23:FD;-8;-68;0,5;03-12-2015 15:05:07;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-68
F4:1C:50:21:23:FD;-8;-66;0,5;03-12-2015 15:05:22;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-66
F4:1C:50:21:23:FD;-8;-68;0,5;03-12-2015 15:05:23;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-68
F4:1C:50:21:23:FD;-8;-68;0,5;03-12-2015 15:05:23;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-68
F4:1C:50:21:23:FD;-8;-68;0,5;03-12-2015 15:05:38;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-68
F4:1C:50:21:23:FD;-8;-68;0,5;03-12-2015 15:05:38;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-68
F4:1C:50:21:23:FD;-8;-68;0,5;03-12-2015 15:05:39;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-68
F4:1C:50:21:23:FD;-8;-68;0,5;03-12-2015 15:05:54;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-68
F4:1C:50:21:23:FD;-8;-68;0,5;03-12-2015 15:05:54;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-68
F4:1C:50:21:23:FD;-8;-67;0,5;03-12-2015 15:06:10;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-67
F4:1C:50:21:23:FD;-8;-67;0,5;03-12-2015 15:06:10;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-67
F4:1C:50:21:23:FD;-8;-67;0,5;03-12-2015 15:06:11;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-67
F4:1C:50:21:23:FD;-8;-66;0,5;03-12-2015 15:06:27;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-66
F4:1C:50:21:23:FD;-8;-68;0,5;03-12-2015 15:06:28;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-68
F4:1C:50:21:23:FD;-8;-67;0,5;03-12-2015 15:06:42;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-67
F4:1C:50:21:23:FD;-8;-68;0,5;03-12-2015 15:06:42;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-68
F4:1C:50:21:23:FD;-8;-67;0,5;03-12-2015 15:06:58;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-67
F4:1C:50:21:23:FD;-8;-68;0,5;03-12-2015 15:06:58;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-68
F4:1C:50:21:23:FD;-8;-68;0,5;03-12-2015 15:07:13;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-68
F4:1C:50:21:23:FD;-8;-68;0,5;03-12-2015 15:07:14;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-68
F4:1C:50:21:23:FD;-8;-68;0,5;03-12-2015 15:07:15;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-68
F4:1C:50:21:23:FD;-8;-68;0,5;03-12-2015 15:07:16;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-68
F4:1C:50:21:23:FD;-8;-69;0,5;03-12-2015 15:07:30;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-69
F4:1C:50:21:23:FD;-8;-68;0,5;03-12-2015 15:07:31;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-68
F4:1C:50:21:23:FD;-8;-68;0,5;03-12-2015 15:07:46;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-68
F4:1C:50:21:23:FD;-8;-68;0,5;03-12-2015 15:07:46;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-68
F4:1C:50:21:23:FD;-8;-72;0,75;03-12-2015 15:09:05;GT-I9515 - 1a88bbcf523c933c;31;;;;;0,75;-72
F4:1C:50:21:23:FD;-8;-72;0,75;03-12-2015 15:09:06;GT-I9515 - 1a88bbcf523c933c;31;;;;;0,75;-72
F4:1C:50:21:23:FD;-8;-67;0,75;03-12-2015 15:09:07;GT-I9515 - 1a88bbcf523c933c;31;;;;;0,75;-67
F4:1C:50:21:23:FD;-8;-72;0,75;03-12-2015 15:09:07;GT-I9515 - 1a88bbcf523c933c;31;;;;;0,75;-72
F4:1C:50:21:23:FD;-8;-72;0,75;03-12-2015 15:09:22;GT-I9515 - 1a88bbcf523c933c;31;;;;;0,75;-72
F4:1C:50:21:23:FD;-8;-72;0,75;03-12-2015 15:09:23;GT-I9515 - 1a88bbcf523c933c;31;;;;;0,75;-72
F4:1C:50:21:23:FD;-8;-71;0,75;03-12-2015 15:09:38;GT-I9515 - 1a88bbcf523c933c;31;;;;;0,75;-71
F4:1C:50:21:23:FD;-8;-72;0,75;03-12-2015 15:09:38;GT-I9515 - 1a88bbcf523c933c;31;;;;;0,75;-72
F4:1C:50:21:23:FD;-8;-72;0,75;03-12-2015 15:09:39;GT-I9515 - 1a88bbcf523c933c;31;;;;;0,75;-72
F4:1C:50:21:23:FD;-8;-71;0,75;03-12-2015 15:09:54;GT-I9515 - 1a88bbcf523c933c;31;;;;;0,75;-71
F4:1C:50:21:23:FD;-8;-72;0,75;03-12-2015 15:09:55;GT-I9515 - 1a88bbcf523c933c;31;;;;;0,75;-72
F4:1C:50:21:23:FD;-8;-72;0,75;03-12-2015 15:10:10;GT-I9515 - 1a88bbcf523c933c;31;;;;;0,75;-72
F4:1C:50:21:23:FD;-8;-72;0,75;03-12-2015 15:10:10;GT-I9515 - 1a88bbcf523c933c;31;;;;;0,75;-72
F4:1C:50:21:23:FD;-8;-71;0,75;03-12-2015 15:10:26;GT-I9515 - 1a88bbcf523c933c;31;;;;;0,75;-71
F4:1C:50:21:23:FD;-8;-71;0,75;03-12-2015 15:10:26;GT-I9515 - 1a88bbcf523c933c;31;;;;;0,75;-71
F4:1C:50:21:23:FD;-8;-72;0,75;03-12-2015 15:10:42;GT-I9515 - 1a88bbcf523c933c;30;;;;;0,75;-72
F4:1C:50:21:23:FD;-8;-72;0,75;03-12-2015 15:10:42;GT-I9515 - 1a88bbcf523c933c;30;;;;;0,75;-72
F4:1C:50:21:23:FD;-8;-72;0,75;03-12-2015 15:10:43;GT-I9515 - 1a88bbcf523c933c;30;;;;;0,75;-72
F4:1C:50:21:23:FD;-8;-72;0,75;03-12-2015 15:10:58;GT-I9515 - 1a88bbcf523c933c;30;;;;;0,75;-72
F4:1C:50:21:23:FD;-8;-71;0,75;03-12-2015 15:10:59;GT-I9515 - 1a88bbcf523c933c;30;;;;;0,75;-71
F4:1C:50:21:23:FD;-8;-72;0,75;03-12-2015 15:11:13;GT-I9515 - 1a88bbcf523c933c;30;;;;;0,75;-72
F4:1C:50:21:23:FD;-8;-72;0,75;03-12-2015 15:11:14;GT-I9515 - 1a88bbcf523c933c;30;;;;;0,75;-72
F4:1C:50:21:23:FD;-8;-72;0,75;03-12-2015 15:11:14;GT-I9515 - 1a88bbcf523c933c;30;;;;;0,75;-72
F4:1C:50:21:23:FD;-8;-71;0,75;03-12-2015 15:11:15;GT-I9515 - 1a88bbcf523c933c;30;;;;;0,75;-71
F4:1C:50:21:23:FD;-8;-72;0,75;03-12-2015 15:11:30;GT-I9515 - 1a88bbcf523c933c;30;;;;;0,75;-72
F4:1C:50:21:23:FD;-8;-72;0,75;03-12-2015 15:11:31;GT-I9515 - 1a88bbcf523c933c;30;;;;;0,75;-72
